20220901130000,truck,209
20220901131500,bus,55
20220901131500,motorcycle,20
20220901131500,passenger,1010
20220901131500,truck,221
20220901133000,bus,42
20220901133000,motorcycle,11
20220901133000,passenger,1028
20220901133000,truck,260
20220901134500,bus,53
20220901134500,motorcycle,21
20220901134500,passenger,1064
20220901134500,truck,288
20220901140000,bus,46
20220901140000,motorcycle,20
20220901140000,passenger,1054
20220901140000,truck,266
20220901141500,bus,53
20220901141500,motorcycle,13
20220901141500,passenger,1062
20220901141500,truck,269
20220901143000,bus,51
20220901143000,motorcycle,10
20220901143000,passenger,1073
20220901143000,truck,266
20220901144500,bus,43
20220901144500,motorcycle,16
20220901144500,passenger,1175
20220901144500,truck,159
20220901150000,bus,52
20220901150000,motorcycle,20
20220901150000,passenger,1170
20220901150000,truck,162
20220901151500,bus,52
20220901151500,motorcycle,14
20220901151500,passenger,1190
20220901151500,truck,162
20220901153000,bus,56
20220901153000,motorcycle,14
20220901153000,passenger,1215
20220901153000,truck,137
20220901154500,bus,49
20220901154500,motorcycle,20
20220901154500,passenger,1268
20220901154500,truck,120
20220901160000,bus,59
20220901160000,motorcycle,23
20220901160000,passenger,1327
20220901160000,truck,181
20220901161500,bus,48
20220901161500,motorcycle,20
20220901161500,passenger,1173
20220901161500,truck,133
20220901163000,bus,45
20220901163000,motorcycle,16
20220901163000,passenger,1292
20220901163000,truck,159
20220901164500,bus,48
20220901164500,motorcycle,17
20220901164500,passenger,1295
20220901164500,truck,172
20220901170000,bus,43
20220901170000,motorcycle,22
20220901170000,passenger,1445
20220901170000,truck,179
20220901171500,bus,42
20220901171500,motorcycle,17
20220901171500,passenger,1254
20220901171500,truck,162
20220901173000,bus,45
20220901173000,motorcycle,21
20220901173000,passenger,1351
20220901173000,truck,152
20220901174500,bus,43
20220901174500,motorcycle,15
20220901174500,passenger,1274
20220901174500,truck,111
20220901180000,bus,57
20220901180000,motorcycle,19
20220901180000,passenger,1454
20220901180000,truck,123
20220901181500,bus,37
20220901181500,motorcycle,15
20220901181500,passenger,1308
20220901181500,truck,95
20220901183000,bus,84
20220901183000,motorcycle,25
20220901183000,passenger,1414
20220901183000,truck,95
20220901184500,bus,80
20220901184500,motorcycle,23
20220901184500,passenger,1273
20220901184500,truck,66
20220901190000,bus,63
20220901190000,motorcycle,41
20220901190000,passenger,1449
20220901190000,truck,59
20220901191500,bus,65
20220901191500,motorcycle,33
20220901191500,passenger,1218
20220901191500,truck,69
20220901193000,bus,56
20220901193000,motorcycle,29
20220901193000,passenger,1208
20220901193000,truck,106
20220901194500,bus,36
20220901194500,motorcycle,29
20220901194500,passenger,1020
20220901194500,truck,99
20220901200000,bus,49
20220901200000,motorcycle,19
20220901200000,passenger,1110
20220901200000,truck,112
20220901201500,bus,47
20220901201500,motorcycle,15
20220901201500,passenger,1046
20220901201500,truck,113
20220901203000,bus,37
20220901203000,motorcycle,28
20220901203000,passenger,902
20220901203000,truck,129
20220901204500,bus,45
20220901204500,motorcycle,24
20220901204500,passenger,919
20220901204500,truck,120
20220901210000,bus,49
20220901210000,motorcycle,24
20220901210000,passenger,978
20220901210000,truck,134
20220901211500,bus,32
20220901211500,motorcycle,14
20220901211500,passenger,944
20220901211500,truck,117
20220901213000,bus,43
20220901213000,motorcycle,13
20220901213000,passenger,868
20220901213000,truck,101
20220901214500,bus,44
20220901214500,motorcycle,16
20220901214500,passenger,788
20220901214500,truck,93
20220901220000,bus,48
20220901220000,motorcycle,11
20220901220000,passenger,767
20220901220000,truck,85
20220901221500,bus,41
20220901221500,motorcycle,6
20220901221500,passenger,702
20220901221500,truck,98
20220901223000,bus,42
20220901223000,motorcycle,12
20220901223000,passenger,671
20220901223000,truck,87
20220901224500,bus,43
20220901224500,motorcycle,15
20220901224500,passenger,543
