interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 17:15:29,grrrgrrrrrGggrrrgrrrrrGg,1660119329
204820,2022-08-10 17:15:33,grrrgrrrrryggrrrgrrrrryg,1660119333
204820,2022-08-10 17:16:01,gGGrgrrrrrrrgGGrgrrrrrrr,1660119361
204820,2022-08-10 17:16:05,gyyrgrrrrrrrgyyrgrrrrrrr,1660119365
204820,2022-08-10 17:16:51,grrGgrrrrrrrgrrGgrrrrrrr,1660119411
204820,2022-08-10 17:16:54,grrygrrrrrrrgrrygrrrrrrr,1660119414
204820,2022-08-10 17:17:17,grrrgGGGGGrrgrrrgGGGGGrr,1660119437
204820,2022-08-10 17:17:21,grrrgyyyyyrrgrrrgyyyyyrr,1660119441
204820,2022-08-10 17:18:48,grrrgrrrrrGggrrrgrrrrrGg,1660119528
204820,2022-08-10 17:18:52,grrrgrrrrryggrrrgrrrrryg,1660119532
204820,2022-08-10 17:19:20,gGGrgrrrrrrrgGGrgrrrrrrr,1660119560
204820,2022-08-10 17:19:24,gyyrgrrrrrrrgyyrgrrrrrrr,1660119564
204820,2022-08-10 17:20:12,grrGgrrrrrrrgrrGgrrrrrrr,1660119612
204820,2022-08-10 17:20:15,grrygrrrrrrrgrrygrrrrrrr,1660119615
204820,2022-08-10 17:20:38,grrrgGGGGGrrgrrrgGGGGGrr,1660119638
204820,2022-08-10 17:20:42,grrrgyyyyyrrgrrrgyyyyyrr,1660119642
204820,2022-08-10 17:22:08,grrrgrrrrrGggrrrgrrrrrGg,1660119728
204820,2022-08-10 17:22:12,grrrgrrrrryggrrrgrrrrryg,1660119732
204820,2022-08-10 17:22:40,gGGrgrrrrrrrgGGrgrrrrrrr,1660119760
204820,2022-08-10 17:22:44,gyyrgrrrrrrrgyyrgrrrrrrr,1660119764
204820,2022-08-10 17:23:31,grrGgrrrrrrrgrrGgrrrrrrr,1660119811
204820,2022-08-10 17:23:34,grrygrrrrrrrgrrygrrrrrrr,1660119814
204820,2022-08-10 17:23:57,grrrgGGGGGrrgrrrgGGGGGrr,1660119837
204820,2022-08-10 17:24:01,grrrgyyyyyrrgrrrgyyyyyrr,1660119841
204820,2022-08-10 17:25:29,grrrgrrrrrGggrrrgrrrrrGg,1660119929
204820,2022-08-10 17:25:33,grrrgrrrrryggrrrgrrrrryg,1660119933
204820,2022-08-10 17:26:00,gGGrgrrrrrrrgGGrgrrrrrrr,1660119960
204820,2022-08-10 17:26:04,gyyrgrrrrrrrgyyrgrrrrrrr,1660119964
204820,2022-08-10 17:26:51,grrGgrrrrrrrgrrGgrrrrrrr,1660120011
204820,2022-08-10 17:26:54,grrygrrrrrrrgrrygrrrrrrr,1660120014
204820,2022-08-10 17:27:17,grrrgGGGGGrrgrrrgGGGGGrr,1660120037
204820,2022-08-10 17:27:21,grrrgyyyyyrrgrrrgyyyyyrr,1660120041
204820,2022-08-10 17:28:48,grrrgrrrrrGggrrrgrrrrrGg,1660120128
204820,2022-08-10 17:28:52,grrrgrrrrryggrrrgrrrrryg,1660120132
204820,2022-08-10 17:29:20,gGGrgrrrrrrrgGGrgrrrrrrr,1660120160
204820,2022-08-10 17:29:24,gyyrgrrrrrrrgyyrgrrrrrrr,1660120164
204822,2022-08-10 17:15:09,grrrgrrrrrrGggrrrrgrrrrrGg,1660119309
204822,2022-08-10 17:15:13,grrrgrrrrrryggrrrrgrrrrryg,1660119313
204822,2022-08-10 17:15:45,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660119345
204822,2022-08-10 17:15:49,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660119349
204822,2022-08-10 17:16:35,grrGgrrrrrrrrgrrGGgrrrrrrr,1660119395
204822,2022-08-10 17:16:39,grrygrrrrrrrrgrryygrrrrrrr,1660119399
204822,2022-08-10 17:17:02,grrrgGGGGGGrrgrrrrgGGGGGrr,1660119422
204822,2022-08-10 17:17:06,grrrgyyyyyyrrgrrrrgyyyyyrr,1660119426
204822,2022-08-10 17:18:29,grrrgrrrrrrGggrrrrgrrrrrGg,1660119509
204822,2022-08-10 17:18:33,grrrgrrrrrryggrrrrgrrrrryg,1660119513
204822,2022-08-10 17:19:04,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660119544
204822,2022-08-10 17:19:08,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660119548
204822,2022-08-10 17:19:54,grrGgrrrrrrrrgrrGGgrrrrrrr,1660119594
204822,2022-08-10 17:19:58,grrygrrrrrrrrgrryygrrrrrrr,1660119598
204822,2022-08-10 17:20:22,grrrgGGGGGGrrgrrrrgGGGGGrr,1660119622
204822,2022-08-10 17:20:26,grrrgyyyyyyrrgrrrrgyyyyyrr,1660119626
204822,2022-08-10 17:21:49,grrrgrrrrrrGggrrrrgrrrrrGg,1660119709
204822,2022-08-10 17:21:53,grrrgrrrrrryggrrrrgrrrrryg,1660119713
204822,2022-08-10 17:22:24,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660119744
204822,2022-08-10 17:22:28,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660119748
204822,2022-08-10 17:23:14,grrGgrrrrrrrrgrrGGgrrrrrrr,1660119794
204822,2022-08-10 17:23:18,grrygrrrrrrrrgrryygrrrrrrr,1660119798
204822,2022-08-10 17:23:42,grrrgGGGGGGrrgrrrrgGGGGGrr,1660119822
204822,2022-08-10 17:23:46,grrrgyyyyyyrrgrrrrgyyyyyrr,1660119826
204822,2022-08-10 17:25:10,grrrgrrrrrrGggrrrrgrrrrrGg,1660119910
204822,2022-08-10 17:25:14,grrrgrrrrrryggrrrrgrrrrryg,1660119914
204822,2022-08-10 17:25:45,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660119945
204822,2022-08-10 17:25:49,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660119949
204822,2022-08-10 17:26:34,grrGgrrrrrrrrgrrGGgrrrrrrr,1660119994
204822,2022-08-10 17:26:38,grrygrrrrrrrrgrryygrrrrrrr,1660119998
204822,2022-08-10 17:27:01,grrrgGGGGGGrrgrrrrgGGGGGrr,1660120021
204822,2022-08-10 17:27:05,grrrgyyyyyyrrgrrrrgyyyyyrr,1660120025
204822,2022-08-10 17:28:29,grrrgrrrrrrGggrrrrgrrrrrGg,1660120109
204822,2022-08-10 17:28:33,grrrgrrrrrryggrrrrgrrrrryg,1660120113
204822,2022-08-10 17:29:05,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660120145
204822,2022-08-10 17:29:09,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660120149
204822,2022-08-10 17:29:55,grrGgrrrrrrrrgrrGGgrrrrrrr,1660120195
204822,2022-08-10 17:29:59,grrygrrrrrrrrgrryygrrrrrrr,1660120199
201330,2022-08-10 17:15:12,GGGGrrrrrrrgGGGGrrrrrrr,1660119312
201330,2022-08-10 17:15:16,yyyyrrrrrrrgyyyyrrrrrrr,1660119316
