interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 11:59:58,grrGgrrrrrrrgrrGgrrrrrrr,1660100398
204820,2022-08-10 12:00:01,grrygrrrrrrrgrrygrrrrrrr,1660100401
204820,2022-08-10 12:00:21,grrrgGGGGGrrgrrrgGGGGGrr,1660100421
204820,2022-08-10 12:00:25,grrrgyyyyyrrgrrrgyyyyyrr,1660100425
204820,2022-08-10 12:01:38,grrrgrrrrrGggrrrgrrrrrGg,1660100498
204820,2022-08-10 12:01:42,grrrgrrrrryggrrrgrrrrryg,1660100502
204820,2022-08-10 12:02:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660100527
204820,2022-08-10 12:02:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660100531
204820,2022-08-10 12:02:58,grrGgrrrrrrrgrrGgrrrrrrr,1660100578
204820,2022-08-10 12:03:01,grrygrrrrrrrgrrygrrrrrrr,1660100581
204820,2022-08-10 12:03:21,grrrgGGGGGrrgrrrgGGGGGrr,1660100601
204820,2022-08-10 12:03:25,grrrgyyyyyrrgrrrgyyyyyrr,1660100605
204820,2022-08-10 12:04:37,grrrgrrrrrGggrrrgrrrrrGg,1660100677
204820,2022-08-10 12:04:41,grrrgrrrrryggrrrgrrrrryg,1660100681
204820,2022-08-10 12:05:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660100707
204820,2022-08-10 12:05:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660100711
204820,2022-08-10 12:05:59,grrGgrrrrrrrgrrGgrrrrrrr,1660100759
204820,2022-08-10 12:06:02,grrygrrrrrrrgrrygrrrrrrr,1660100762
204820,2022-08-10 12:06:22,grrrgGGGGGrrgrrrgGGGGGrr,1660100782
204820,2022-08-10 12:06:26,grrrgyyyyyrrgrrrgyyyyyrr,1660100786
204820,2022-08-10 12:07:37,grrrgrrrrrGggrrrgrrrrrGg,1660100857
204820,2022-08-10 12:07:41,grrrgrrrrryggrrrgrrrrryg,1660100861
204820,2022-08-10 12:08:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660100887
204820,2022-08-10 12:08:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660100891
204820,2022-08-10 12:08:58,grrGgrrrrrrrgrrGgrrrrrrr,1660100938
204820,2022-08-10 12:09:01,grrygrrrrrrrgrrygrrrrrrr,1660100941
204820,2022-08-10 12:09:21,grrrgGGGGGrrgrrrgGGGGGrr,1660100961
204820,2022-08-10 12:09:25,grrrgyyyyyrrgrrrgyyyyyrr,1660100965
204820,2022-08-10 12:10:36,grrrgrrrrrGggrrrgrrrrrGg,1660101036
204820,2022-08-10 12:10:40,grrrgrrrrryggrrrgrrrrryg,1660101040
