interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 21:30:21,grrrgGGGGGrrgrrrgGGGGGrr,1660134621
204820,2022-08-10 21:30:25,grrrgyyyyyrrgrrrgyyyyyrr,1660134625
204820,2022-08-10 21:31:34,grrrgrrrrrGggrrrgrrrrrGg,1660134694
204820,2022-08-10 21:31:38,grrrgrrrrryggrrrgrrrrryg,1660134698
204820,2022-08-10 21:32:05,gGGrgrrrrrrrgGGrgrrrrrrr,1660134725
204820,2022-08-10 21:32:09,gyyrgrrrrrrrgyyrgrrrrrrr,1660134729
204820,2022-08-10 21:32:56,grrGgrrrrrrrgrrGgrrrrrrr,1660134776
204820,2022-08-10 21:32:59,grrygrrrrrrrgrrygrrrrrrr,1660134779
204820,2022-08-10 21:33:22,grrrgGGGGGrrgrrrgGGGGGrr,1660134802
204820,2022-08-10 21:33:26,grrrgyyyyyrrgrrrgyyyyyrr,1660134806
204820,2022-08-10 21:34:34,grrrgrrrrrGggrrrgrrrrrGg,1660134874
204820,2022-08-10 21:34:38,grrrgrrrrryggrrrgrrrrryg,1660134878
204820,2022-08-10 21:35:04,gGGrgrrrrrrrgGGrgrrrrrrr,1660134904
204820,2022-08-10 21:35:08,gyyrgrrrrrrrgyyrgrrrrrrr,1660134908
204820,2022-08-10 21:35:55,grrGgrrrrrrrgrrGgrrrrrrr,1660134955
204820,2022-08-10 21:35:58,grrygrrrrrrrgrrygrrrrrrr,1660134958
204820,2022-08-10 21:36:22,grrrgGGGGGrrgrrrgGGGGGrr,1660134982
204820,2022-08-10 21:36:26,grrrgyyyyyrrgrrrgyyyyyrr,1660134986
204820,2022-08-10 21:37:35,grrrgrrrrrGggrrrgrrrrrGg,1660135055
204820,2022-08-10 21:37:39,grrrgrrrrryggrrrgrrrrryg,1660135059
204820,2022-08-10 21:38:05,gGGrgrrrrrrrgGGrgrrrrrrr,1660135085
204820,2022-08-10 21:38:09,gyyrgrrrrrrrgyyrgrrrrrrr,1660135089
204820,2022-08-10 21:38:55,grrGgrrrrrrrgrrGgrrrrrrr,1660135135
204820,2022-08-10 21:38:58,grrygrrrrrrrgrrygrrrrrrr,1660135138
204820,2022-08-10 21:39:21,grrrgGGGGGrrgrrrgGGGGGrr,1660135161
204820,2022-08-10 21:39:25,grrrgyyyyyrrgrrrgyyyyyrr,1660135165
204820,2022-08-10 21:40:34,grrrgrrrrrGggrrrgrrrrrGg,1660135234
204820,2022-08-10 21:40:38,grrrgrrrrryggrrrgrrrrryg,1660135238
204820,2022-08-10 21:41:04,gGGrgrrrrrrrgGGrgrrrrrrr,1660135264
204820,2022-08-10 21:41:08,gyyrgrrrrrrrgyyrgrrrrrrr,1660135268
