interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 22:45:38,grrGgrrrrrrrgrrGgrrrrrrr,1660139138
204820,2022-08-10 22:45:41,grrygrrrrrrrgrrygrrrrrrr,1660139141
204820,2022-08-10 22:45:57,grrrgGGGGGrrgrrrgGGGGGrr,1660139157
204820,2022-08-10 22:46:01,grrrgyyyyyrrgrrrgyyyyyrr,1660139161
204820,2022-08-10 22:47:08,grrrgrrrrrGggrrrgrrrrrGg,1660139228
204820,2022-08-10 22:47:12,grrrgrrrrryggrrrgrrrrryg,1660139232
204820,2022-08-10 22:47:28,gGGrgrrrrrrrgGGrgrrrrrrr,1660139248
204820,2022-08-10 22:47:32,gyyrgrrrrrrrgyyrgrrrrrrr,1660139252
204820,2022-08-10 22:48:18,grrGgrrrrrrrgrrGgrrrrrrr,1660139298
204820,2022-08-10 22:48:21,grrygrrrrrrrgrrygrrrrrrr,1660139301
204820,2022-08-10 22:48:37,grrrgGGGGGrrgrrrgGGGGGrr,1660139317
204820,2022-08-10 22:48:41,grrrgyyyyyrrgrrrgyyyyyrr,1660139321
204820,2022-08-10 22:49:47,grrrgrrrrrGggrrrgrrrrrGg,1660139387
204820,2022-08-10 22:49:51,grrrgrrrrryggrrrgrrrrryg,1660139391
204820,2022-08-10 22:50:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660139407
204820,2022-08-10 22:50:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660139411
204820,2022-08-10 22:50:59,grrGgrrrrrrrgrrGgrrrrrrr,1660139459
204820,2022-08-10 22:51:02,grrygrrrrrrrgrrygrrrrrrr,1660139462
204820,2022-08-10 22:51:18,grrrgGGGGGrrgrrrgGGGGGrr,1660139478
204820,2022-08-10 22:51:22,grrrgyyyyyrrgrrrgyyyyyrr,1660139482
204820,2022-08-10 22:52:27,grrrgrrrrrGggrrrgrrrrrGg,1660139547
204820,2022-08-10 22:52:31,grrrgrrrrryggrrrgrrrrryg,1660139551
