interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 13:29:58,grrGgrrrrrrrgrrGgrrrrrrr,1660105798
204820,2022-08-10 13:30:01,grrygrrrrrrrgrrygrrrrrrr,1660105801
204820,2022-08-10 13:30:21,grrrgGGGGGrrgrrrgGGGGGrr,1660105821
204820,2022-08-10 13:30:25,grrrgyyyyyrrgrrrgyyyyyrr,1660105825
204820,2022-08-10 13:31:37,grrrgrrrrrGggrrrgrrrrrGg,1660105897
204820,2022-08-10 13:31:41,grrrgrrrrryggrrrgrrrrryg,1660105901
204820,2022-08-10 13:32:06,gGGrgrrrrrrrgGGrgrrrrrrr,1660105926
204820,2022-08-10 13:32:10,gyyrgrrrrrrrgyyrgrrrrrrr,1660105930
204820,2022-08-10 13:32:58,grrGgrrrrrrrgrrGgrrrrrrr,1660105978
204820,2022-08-10 13:33:01,grrygrrrrrrrgrrygrrrrrrr,1660105981
204820,2022-08-10 13:33:21,grrrgGGGGGrrgrrrgGGGGGrr,1660106001
204820,2022-08-10 13:33:25,grrrgyyyyyrrgrrrgyyyyyrr,1660106005
204820,2022-08-10 13:34:37,grrrgrrrrrGggrrrgrrrrrGg,1660106077
204820,2022-08-10 13:34:41,grrrgrrrrryggrrrgrrrrryg,1660106081
204820,2022-08-10 13:35:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660106107
204820,2022-08-10 13:35:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660106111
204820,2022-08-10 13:35:58,grrGgrrrrrrrgrrGgrrrrrrr,1660106158
204820,2022-08-10 13:36:01,grrygrrrrrrrgrrygrrrrrrr,1660106161
204820,2022-08-10 13:36:21,grrrgGGGGGrrgrrrgGGGGGrr,1660106181
204820,2022-08-10 13:36:25,grrrgyyyyyrrgrrrgyyyyyrr,1660106185
204820,2022-08-10 13:37:37,grrrgrrrrrGggrrrgrrrrrGg,1660106257
204820,2022-08-10 13:37:41,grrrgrrrrryggrrrgrrrrryg,1660106261
204820,2022-08-10 13:38:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660106287
204820,2022-08-10 13:38:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660106291
204820,2022-08-10 13:38:58,grrGgrrrrrrrgrrGgrrrrrrr,1660106338
204820,2022-08-10 13:39:01,grrygrrrrrrrgrrygrrrrrrr,1660106341
204820,2022-08-10 13:39:21,grrrgGGGGGrrgrrrgGGGGGrr,1660106361
204820,2022-08-10 13:39:25,grrrgyyyyyrrgrrrgyyyyyrr,1660106365
204820,2022-08-10 13:40:37,grrrgrrrrrGggrrrgrrrrrGg,1660106437
204820,2022-08-10 13:40:41,grrrgrrrrryggrrrgrrrrryg,1660106441
204820,2022-08-10 13:41:06,gGGrgrrrrrrrgGGrgrrrrrrr,1660106466
204820,2022-08-10 13:41:10,gyyrgrrrrrrrgyyrgrrrrrrr,1660106470
