interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 22:29:57,grrrgGGGGGrrgrrrgGGGGGrr,1660138197
204820,2022-08-10 22:30:01,grrrgyyyyyrrgrrrgyyyyyrr,1660138201
204820,2022-08-10 22:31:07,grrrgrrrrrGggrrrgrrrrrGg,1660138267
204820,2022-08-10 22:31:11,grrrgrrrrryggrrrgrrrrryg,1660138271
204820,2022-08-10 22:31:27,gGGrgrrrrrrrgGGrgrrrrrrr,1660138287
204820,2022-08-10 22:31:31,gyyrgrrrrrrrgyyrgrrrrrrr,1660138291
204820,2022-08-10 22:32:18,grrGgrrrrrrrgrrGgrrrrrrr,1660138338
204820,2022-08-10 22:32:21,grrygrrrrrrrgrrygrrrrrrr,1660138341
204820,2022-08-10 22:32:38,grrrgGGGGGrrgrrrgGGGGGrr,1660138358
204820,2022-08-10 22:32:42,grrrgyyyyyrrgrrrgyyyyyrr,1660138362
204820,2022-08-10 22:33:48,grrrgrrrrrGggrrrgrrrrrGg,1660138428
204820,2022-08-10 22:33:52,grrrgrrrrryggrrrgrrrrryg,1660138432
204820,2022-08-10 22:34:08,gGGrgrrrrrrrgGGrgrrrrrrr,1660138448
204820,2022-08-10 22:34:12,gyyrgrrrrrrrgyyrgrrrrrrr,1660138452
204820,2022-08-10 22:34:58,grrGgrrrrrrrgrrGgrrrrrrr,1660138498
204820,2022-08-10 22:35:01,grrygrrrrrrrgrrygrrrrrrr,1660138501
204820,2022-08-10 22:35:17,grrrgGGGGGrrgrrrgGGGGGrr,1660138517
204820,2022-08-10 22:35:21,grrrgyyyyyrrgrrrgyyyyyrr,1660138521
204820,2022-08-10 22:36:27,grrrgrrrrrGggrrrgrrrrrGg,1660138587
204820,2022-08-10 22:36:31,grrrgrrrrryggrrrgrrrrryg,1660138591
204820,2022-08-10 22:36:48,gGGrgrrrrrrrgGGrgrrrrrrr,1660138608
204820,2022-08-10 22:36:52,gyyrgrrrrrrrgyyrgrrrrrrr,1660138612
204820,2022-08-10 22:37:39,grrGgrrrrrrrgrrGgrrrrrrr,1660138659
204820,2022-08-10 22:37:42,grrygrrrrrrrgrrygrrrrrrr,1660138662
204820,2022-08-10 22:37:58,grrrgGGGGGrrgrrrgGGGGGrr,1660138678
204820,2022-08-10 22:38:02,grrrgyyyyyrrgrrrgyyyyyrr,1660138682
204820,2022-08-10 22:39:07,grrrgrrrrrGggrrrgrrrrrGg,1660138747
204820,2022-08-10 22:39:11,grrrgrrrrryggrrrgrrrrryg,1660138751
204820,2022-08-10 22:39:27,gGGrgrrrrrrrgGGrgrrrrrrr,1660138767
204820,2022-08-10 22:39:31,gyyrgrrrrrrrgyyrgrrrrrrr,1660138771
204820,2022-08-10 22:40:18,grrGgrrrrrrrgrrGgrrrrrrr,1660138818
204820,2022-08-10 22:40:21,grrygrrrrrrrgrrygrrrrrrr,1660138821
204820,2022-08-10 22:40:37,grrrgGGGGGrrgrrrgGGGGGrr,1660138837
204820,2022-08-10 22:40:41,grrrgyyyyyrrgrrrgyyyyyrr,1660138841
204820,2022-08-10 22:41:48,grrrgrrrrrGggrrrgrrrrrGg,1660138908
204820,2022-08-10 22:41:52,grrrgrrrrryggrrrgrrrrryg,1660138912
204820,2022-08-10 22:42:08,gGGrgrrrrrrrgGGrgrrrrrrr,1660138928
204820,2022-08-10 22:42:12,gyyrgrrrrrrrgyyrgrrrrrrr,1660138932
204820,2022-08-10 22:42:58,grrGgrrrrrrrgrrGgrrrrrrr,1660138978
204820,2022-08-10 22:43:01,grrygrrrrrrrgrrygrrrrrrr,1660138981
204820,2022-08-10 22:43:18,grrrgGGGGGrrgrrrgGGGGGrr,1660138998
204820,2022-08-10 22:43:22,grrrgyyyyyrrgrrrgyyyyyrr,1660139002
204820,2022-08-10 22:44:27,grrrgrrrrrGggrrrgrrrrrGg,1660139067
204820,2022-08-10 22:44:31,grrrgrrrrryggrrrgrrrrryg,1660139071
