interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 23:45:47,grrrgrrrrrGggrrrgrrrrrGg,1660142747
204820,2022-08-10 23:45:51,grrrgrrrrryggrrrgrrrrryg,1660142751
204820,2022-08-10 23:46:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660142767
204820,2022-08-10 23:46:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660142771
204820,2022-08-10 23:46:59,grrGgrrrrrrrgrrGgrrrrrrr,1660142819
204820,2022-08-10 23:47:02,grrygrrrrrrrgrrygrrrrrrr,1660142822
204820,2022-08-10 23:47:18,grrrgGGGGGrrgrrrgGGGGGrr,1660142838
204820,2022-08-10 23:47:22,grrrgyyyyyrrgrrrgyyyyyrr,1660142842
204820,2022-08-10 23:48:27,grrrgrrrrrGggrrrgrrrrrGg,1660142907
204820,2022-08-10 23:48:31,grrrgrrrrryggrrrgrrrrryg,1660142911
204820,2022-08-10 23:48:47,gGGrgrrrrrrrgGGrgrrrrrrr,1660142927
204820,2022-08-10 23:48:51,gyyrgrrrrrrrgyyrgrrrrrrr,1660142931
204820,2022-08-10 23:49:38,grrGgrrrrrrrgrrGgrrrrrrr,1660142978
204820,2022-08-10 23:49:41,grrygrrrrrrrgrrygrrrrrrr,1660142981
204820,2022-08-10 23:49:57,grrrgGGGGGrrgrrrgGGGGGrr,1660142997
204820,2022-08-10 23:50:01,grrrgyyyyyrrgrrrgyyyyyrr,1660143001
204820,2022-08-10 23:51:07,grrrgrrrrrGggrrrgrrrrrGg,1660143067
204820,2022-08-10 23:51:11,grrrgrrrrryggrrrgrrrrryg,1660143071
204820,2022-08-10 23:51:27,gGGrgrrrrrrrgGGrgrrrrrrr,1660143087
204820,2022-08-10 23:51:31,gyyrgrrrrrrrgyyrgrrrrrrr,1660143091
204820,2022-08-10 23:52:19,grrGgrrrrrrrgrrGgrrrrrrr,1660143139
204820,2022-08-10 23:52:22,grrygrrrrrrrgrrygrrrrrrr,1660143142
204820,2022-08-10 23:52:38,grrrgGGGGGrrgrrrgGGGGGrr,1660143158
204820,2022-08-10 23:52:42,grrrgyyyyyrrgrrrgyyyyyrr,1660143162
204820,2022-08-10 23:53:47,grrrgrrrrrGggrrrgrrrrrGg,1660143227
204820,2022-08-10 23:53:51,grrrgrrrrryggrrrgrrrrryg,1660143231
204820,2022-08-10 23:54:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660143247
204820,2022-08-10 23:54:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660143251
204820,2022-08-10 23:54:58,grrGgrrrrrrrgrrGgrrrrrrr,1660143298
204820,2022-08-10 23:55:01,grrygrrrrrrrgrrygrrrrrrr,1660143301
204820,2022-08-10 23:55:17,grrrgGGGGGrrgrrrgGGGGGrr,1660143317
204820,2022-08-10 23:55:21,grrrgyyyyyrrgrrrgyyyyyrr,1660143321
204820,2022-08-10 23:56:27,grrrgrrrrrGggrrrgrrrrrGg,1660143387
204820,2022-08-10 23:56:31,grrrgrrrrryggrrrgrrrrryg,1660143391
204820,2022-08-10 23:56:48,gGGrgrrrrrrrgGGrgrrrrrrr,1660143408
204820,2022-08-10 23:56:52,gyyrgrrrrrrrgyyrgrrrrrrr,1660143412
204820,2022-08-10 23:57:39,grrGgrrrrrrrgrrGgrrrrrrr,1660143459
204820,2022-08-10 23:57:42,grrygrrrrrrrgrrygrrrrrrr,1660143462
