interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 21:45:22,grrrgGGGGGrrgrrrgGGGGGrr,1660135522
204820,2022-08-10 21:45:26,grrrgyyyyyrrgrrrgyyyyyrr,1660135526
204820,2022-08-10 21:46:35,grrrgrrrrrGggrrrgrrrrrGg,1660135595
204820,2022-08-10 21:46:39,grrrgrrrrryggrrrgrrrrryg,1660135599
204820,2022-08-10 21:47:04,gGGrgrrrrrrrgGGrgrrrrrrr,1660135624
204820,2022-08-10 21:47:08,gyyrgrrrrrrrgyyrgrrrrrrr,1660135628
204820,2022-08-10 21:47:55,grrGgrrrrrrrgrrGgrrrrrrr,1660135675
204820,2022-08-10 21:47:58,grrygrrrrrrrgrrygrrrrrrr,1660135678
204820,2022-08-10 21:48:21,grrrgGGGGGrrgrrrgGGGGGrr,1660135701
204820,2022-08-10 21:48:25,grrrgyyyyyrrgrrrgyyyyyrr,1660135705
204820,2022-08-10 21:49:34,grrrgrrrrrGggrrrgrrrrrGg,1660135774
204820,2022-08-10 21:49:38,grrrgrrrrryggrrrgrrrrryg,1660135778
204820,2022-08-10 21:50:04,gGGrgrrrrrrrgGGrgrrrrrrr,1660135804
204820,2022-08-10 21:50:08,gyyrgrrrrrrrgyyrgrrrrrrr,1660135808
204820,2022-08-10 21:50:56,grrGgrrrrrrrgrrGgrrrrrrr,1660135856
204820,2022-08-10 21:50:59,grrygrrrrrrrgrrygrrrrrrr,1660135859
204820,2022-08-10 21:51:22,grrrgGGGGGrrgrrrgGGGGGrr,1660135882
204820,2022-08-10 21:51:26,grrrgyyyyyrrgrrrgyyyyyrr,1660135886
204820,2022-08-10 21:52:34,grrrgrrrrrGggrrrgrrrrrGg,1660135954
204820,2022-08-10 21:52:38,grrrgrrrrryggrrrgrrrrryg,1660135958
204820,2022-08-10 21:53:04,gGGrgrrrrrrrgGGrgrrrrrrr,1660135984
204820,2022-08-10 21:53:08,gyyrgrrrrrrrgyyrgrrrrrrr,1660135988
204820,2022-08-10 21:53:55,grrGgrrrrrrrgrrGgrrrrrrr,1660136035
204820,2022-08-10 21:53:58,grrygrrrrrrrgrrygrrrrrrr,1660136038
204820,2022-08-10 21:54:22,grrrgGGGGGrrgrrrgGGGGGrr,1660136062
204820,2022-08-10 21:54:26,grrrgyyyyyrrgrrrgyyyyyrr,1660136066
204820,2022-08-10 21:55:35,grrrgrrrrrGggrrrgrrrrrGg,1660136135
204820,2022-08-10 21:55:39,grrrgrrrrryggrrrgrrrrryg,1660136139
204820,2022-08-10 21:56:04,gGGrgrrrrrrrgGGrgrrrrrrr,1660136164
204820,2022-08-10 21:56:08,gyyrgrrrrrrrgyyrgrrrrrrr,1660136168
204820,2022-08-10 21:56:55,grrGgrrrrrrrgrrGgrrrrrrr,1660136215
204820,2022-08-10 21:56:58,grrygrrrrrrrgrrygrrrrrrr,1660136218
204820,2022-08-10 21:57:21,grrrgGGGGGrrgrrrgGGGGGrr,1660136241
204820,2022-08-10 21:57:25,grrrgyyyyyrrgrrrgyyyyyrr,1660136245
204820,2022-08-10 21:58:35,grrrgrrrrrGggrrrgrrrrrGg,1660136315
204820,2022-08-10 21:58:39,grrrgrrrrryggrrrgrrrrryg,1660136319
204820,2022-08-10 21:59:05,gGGrgrrrrrrrgGGrgrrrrrrr,1660136345
204820,2022-08-10 21:59:09,gyyrgrrrrrrrgyyrgrrrrrrr,1660136349
204820,2022-08-10 21:59:56,grrGgrrrrrrrgrrGgrrrrrrr,1660136396
204820,2022-08-10 21:59:59,grrygrrrrrrrgrrygrrrrrrr,1660136399
204822,2022-08-10 21:44:56,grrGgrrrrrrrrgrrGGgrrrrrrr,1660135496
204822,2022-08-10 21:45:00,grrygrrrrrrrrgrryygrrrrrrr,1660135500
204822,2022-08-10 21:45:21,grrrgGGGGGGrrgrrrrgGGGGGrr,1660135521
204822,2022-08-10 21:45:25,grrrgyyyyyyrrgrrrrgyyyyyrr,1660135525
204822,2022-08-10 21:46:39,grrrgrrrrrrGggrrrrgrrrrrGg,1660135599
204822,2022-08-10 21:46:43,grrrgrrrrrryggrrrrgrrrrryg,1660135603
204822,2022-08-10 21:47:06,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660135626
204822,2022-08-10 21:47:10,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660135630
204822,2022-08-10 21:47:56,grrGgrrrrrrrrgrrGGgrrrrrrr,1660135676
204822,2022-08-10 21:48:00,grrygrrrrrrrrgrryygrrrrrrr,1660135680
204822,2022-08-10 21:48:21,grrrgGGGGGGrrgrrrrgGGGGGrr,1660135701
204822,2022-08-10 21:48:25,grrrgyyyyyyrrgrrrrgyyyyyrr,1660135705
204822,2022-08-10 21:49:39,grrrgrrrrrrGggrrrrgrrrrrGg,1660135779
204822,2022-08-10 21:49:43,grrrgrrrrrryggrrrrgrrrrryg,1660135783
204822,2022-08-10 21:50:06,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660135806
204822,2022-08-10 21:50:10,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660135810
204822,2022-08-10 21:50:56,grrGgrrrrrrrrgrrGGgrrrrrrr,1660135856
204822,2022-08-10 21:51:00,grrygrrrrrrrrgrryygrrrrrrr,1660135860
204822,2022-08-10 21:51:21,grrrgGGGGGGrrgrrrrgGGGGGrr,1660135881
204822,2022-08-10 21:51:25,grrrgyyyyyyrrgrrrrgyyyyyrr,1660135885
204822,2022-08-10 21:52:39,grrrgrrrrrrGggrrrrgrrrrrGg,1660135959
204822,2022-08-10 21:52:43,grrrgrrrrrryggrrrrgrrrrryg,1660135963
204822,2022-08-10 21:53:06,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660135986
204822,2022-08-10 21:53:10,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660135990
204822,2022-08-10 21:53:57,grrGgrrrrrrrrgrrGGgrrrrrrr,1660136037
204822,2022-08-10 21:54:01,grrygrrrrrrrrgrryygrrrrrrr,1660136041
204822,2022-08-10 21:54:21,grrrgGGGGGGrrgrrrrgGGGGGrr,1660136061
204822,2022-08-10 21:54:25,grrrgyyyyyyrrgrrrrgyyyyyrr,1660136065
204822,2022-08-10 21:55:39,grrrgrrrrrrGggrrrrgrrrrrGg,1660136139
204822,2022-08-10 21:55:43,grrrgrrrrrryggrrrrgrrrrryg,1660136143
204822,2022-08-10 21:56:06,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660136166
204822,2022-08-10 21:56:10,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660136170
204822,2022-08-10 21:56:56,grrGgrrrrrrrrgrrGGgrrrrrrr,1660136216
204822,2022-08-10 21:57:00,grrygrrrrrrrrgrryygrrrrrrr,1660136220
204822,2022-08-10 21:57:21,grrrgGGGGGGrrgrrrrgGGGGGrr,1660136241
204822,2022-08-10 21:57:25,grrrgyyyyyyrrgrrrrgyyyyyrr,1660136245
204822,2022-08-10 21:58:39,grrrgrrrrrrGggrrrrgrrrrrGg,1660136319
204822,2022-08-10 21:58:43,grrrgrrrrrryggrrrrgrrrrryg,1660136323
204822,2022-08-10 21:59:06,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660136346
204822,2022-08-10 21:59:10,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660136350
201330,2022-08-10 21:45:06,GGGGrrrrrrrgGGGGrrrrrrr,1660135506
201330,2022-08-10 21:45:10,yyyyrrrrrrrgyyyyrrrrrrr,1660135510
201330,2022-08-10 21:46:30,rrrrGgrrrrrgrrrrGgrrrrr,1660135590
201330,2022-08-10 21:46:34,rrrrygrrrrrgrrrrygrrrrr,1660135594
201330,2022-08-10 21:46:55,rrrrrrrrrrrgrrrrrrGGGGg,1660135615
201330,2022-08-10 21:46:59,rrrrrrrrrrrgrrrrrryyyyg,1660135619
201330,2022-08-10 21:47:44,rrrrrgGGGGggrrrrrrrrrrr,1660135664
201330,2022-08-10 21:47:48,rrrrrgyyyyggrrrrrrrrrrr,1660135668
201330,2022-08-10 21:48:32,GGGGrrrrrrrgGGGGrrrrrrr,1660135712
201330,2022-08-10 21:48:36,yyyyrrrrrrrgyyyyrrrrrrr,1660135716
201330,2022-08-10 21:49:55,rrrrGgrrrrrgrrrrGgrrrrr,1660135795
