interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 10:14:58,grrGgrrrrrrrgrrGgrrrrrrr,1660094098
204820,2022-08-10 10:15:01,grrygrrrrrrrgrrygrrrrrrr,1660094101
204820,2022-08-10 10:15:21,grrrgGGGGGrrgrrrgGGGGGrr,1660094121
204820,2022-08-10 10:15:25,grrrgyyyyyrrgrrrgyyyyyrr,1660094125
204820,2022-08-10 10:16:38,grrrgrrrrrGggrrrgrrrrrGg,1660094198
204820,2022-08-10 10:16:42,grrrgrrrrryggrrrgrrrrryg,1660094202
204820,2022-08-10 10:17:08,gGGrgrrrrrrrgGGrgrrrrrrr,1660094228
204820,2022-08-10 10:17:12,gyyrgrrrrrrrgyyrgrrrrrrr,1660094232
204820,2022-08-10 10:17:58,grrGgrrrrrrrgrrGgrrrrrrr,1660094278
204820,2022-08-10 10:18:01,grrygrrrrrrrgrrygrrrrrrr,1660094281
204820,2022-08-10 10:18:21,grrrgGGGGGrrgrrrgGGGGGrr,1660094301
204820,2022-08-10 10:18:25,grrrgyyyyyrrgrrrgyyyyyrr,1660094305
204820,2022-08-10 10:19:37,grrrgrrrrrGggrrrgrrrrrGg,1660094377
204820,2022-08-10 10:19:41,grrrgrrrrryggrrrgrrrrryg,1660094381
204820,2022-08-10 10:20:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660094407
204820,2022-08-10 10:20:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660094411
204820,2022-08-10 10:20:58,grrGgrrrrrrrgrrGgrrrrrrr,1660094458
204820,2022-08-10 10:21:01,grrygrrrrrrrgrrygrrrrrrr,1660094461
204820,2022-08-10 10:21:22,grrrgGGGGGrrgrrrgGGGGGrr,1660094482
204820,2022-08-10 10:21:26,grrrgyyyyyrrgrrrgyyyyyrr,1660094486
204820,2022-08-10 10:22:37,grrrgrrrrrGggrrrgrrrrrGg,1660094557
204820,2022-08-10 10:22:41,grrrgrrrrryggrrrgrrrrryg,1660094561
204820,2022-08-10 10:23:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660094587
204820,2022-08-10 10:23:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660094591
204820,2022-08-10 10:23:58,grrGgrrrrrrrgrrGgrrrrrrr,1660094638
