interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 03:30:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660069807
204820,2022-08-10 03:30:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660069811
204820,2022-08-10 03:30:58,grrGgrrrrrrrgrrGgrrrrrrr,1660069858
204820,2022-08-10 03:31:01,grrygrrrrrrrgrrygrrrrrrr,1660069861
204820,2022-08-10 03:31:17,grrrgGGGGGrrgrrrgGGGGGrr,1660069877
204820,2022-08-10 03:31:21,grrrgyyyyyrrgrrrgyyyyyrr,1660069881
204820,2022-08-10 03:32:26,grrrgrrrrrGggrrrgrrrrrGg,1660069946
204820,2022-08-10 03:32:30,grrrgrrrrryggrrrgrrrrryg,1660069950
204820,2022-08-10 03:32:46,gGGrgrrrrrrrgGGrgrrrrrrr,1660069966
204820,2022-08-10 03:32:50,gyyrgrrrrrrrgyyrgrrrrrrr,1660069970
204820,2022-08-10 03:33:37,grrGgrrrrrrrgrrGgrrrrrrr,1660070017
204820,2022-08-10 03:33:40,grrygrrrrrrrgrrygrrrrrrr,1660070020
204820,2022-08-10 03:33:56,grrrgGGGGGrrgrrrgGGGGGrr,1660070036
204820,2022-08-10 03:34:00,grrrgyyyyyrrgrrrgyyyyyrr,1660070040
204820,2022-08-10 03:35:07,grrrgrrrrrGggrrrgrrrrrGg,1660070107
204820,2022-08-10 03:35:11,grrrgrrrrryggrrrgrrrrryg,1660070111
204820,2022-08-10 03:35:27,gGGrgrrrrrrrgGGrgrrrrrrr,1660070127
204820,2022-08-10 03:35:31,gyyrgrrrrrrrgyyrgrrrrrrr,1660070131
204820,2022-08-10 03:36:17,grrGgrrrrrrrgrrGgrrrrrrr,1660070177
204820,2022-08-10 03:36:20,grrygrrrrrrrgrrygrrrrrrr,1660070180
204820,2022-08-10 03:36:36,grrrgGGGGGrrgrrrgGGGGGrr,1660070196
204820,2022-08-10 03:36:40,grrrgyyyyyrrgrrrgyyyyyrr,1660070200
204820,2022-08-10 03:37:46,grrrgrrrrrGggrrrgrrrrrGg,1660070266
204820,2022-08-10 03:37:50,grrrgrrrrryggrrrgrrrrryg,1660070270
204820,2022-08-10 03:38:06,gGGrgrrrrrrrgGGrgrrrrrrr,1660070286
204820,2022-08-10 03:38:10,gyyrgrrrrrrrgyyrgrrrrrrr,1660070290
204820,2022-08-10 03:38:57,grrGgrrrrrrrgrrGgrrrrrrr,1660070337
204820,2022-08-10 03:39:00,grrygrrrrrrrgrrygrrrrrrr,1660070340
204820,2022-08-10 03:39:16,grrrgGGGGGrrgrrrgGGGGGrr,1660070356
204820,2022-08-10 03:39:20,grrrgyyyyyrrgrrrgyyyyyrr,1660070360
204820,2022-08-10 03:40:27,grrrgrrrrrGggrrrgrrrrrGg,1660070427
204820,2022-08-10 03:40:31,grrrgrrrrryggrrrgrrrrryg,1660070431
204820,2022-08-10 03:40:46,gGGrgrrrrrrrgGGrgrrrrrrr,1660070446
204820,2022-08-10 03:40:50,gyyrgrrrrrrrgyyrgrrrrrrr,1660070450
204820,2022-08-10 03:41:37,grrGgrrrrrrrgrrGgrrrrrrr,1660070497
204820,2022-08-10 03:41:40,grrygrrrrrrrgrrygrrrrrrr,1660070500
204820,2022-08-10 03:41:56,grrrgGGGGGrrgrrrgGGGGGrr,1660070516
204820,2022-08-10 03:42:00,grrrgyyyyyrrgrrrgyyyyyrr,1660070520
204820,2022-08-10 03:43:06,grrrgrrrrrGggrrrgrrrrrGg,1660070586
204820,2022-08-10 03:43:10,grrrgrrrrryggrrrgrrrrryg,1660070590
204820,2022-08-10 03:43:26,gGGrgrrrrrrrgGGrgrrrrrrr,1660070606
204820,2022-08-10 03:43:30,gyyrgrrrrrrrgyyrgrrrrrrr,1660070610
204820,2022-08-10 03:44:17,grrGgrrrrrrrgrrGgrrrrrrr,1660070657
204820,2022-08-10 03:44:20,grrygrrrrrrrgrrygrrrrrrr,1660070660
204820,2022-08-10 03:44:37,grrrgGGGGGrrgrrrgGGGGGrr,1660070677
204820,2022-08-10 03:44:41,grrrgyyyyyrrgrrrgyyyyyrr,1660070681
204822,2022-08-10 03:30:44,grrrgrrrrrrGggrrrrgrrrrrGg,1660069844
204822,2022-08-10 03:30:48,grrrgrrrrrryggrrrrgrrrrryg,1660069848
204822,2022-08-10 03:31:11,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660069871
204822,2022-08-10 03:31:15,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660069875
204822,2022-08-10 03:32:01,grrGgrrrrrrrrgrrGGgrrrrrrr,1660069921
204822,2022-08-10 03:32:05,grrygrrrrrrrrgrryygrrrrrrr,1660069925
204822,2022-08-10 03:32:26,grrrgGGGGGGrrgrrrrgGGGGGrr,1660069946
204822,2022-08-10 03:32:30,grrrgyyyyyyrrgrrrrgyyyyyrr,1660069950
204822,2022-08-10 03:33:24,grrrgrrrrrrGggrrrrgrrrrrGg,1660070004
204822,2022-08-10 03:33:28,grrrgrrrrrryggrrrrgrrrrryg,1660070008
204822,2022-08-10 03:33:51,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660070031
204822,2022-08-10 03:33:55,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660070035
204822,2022-08-10 03:34:41,grrGgrrrrrrrrgrrGGgrrrrrrr,1660070081
204822,2022-08-10 03:34:45,grrygrrrrrrrrgrryygrrrrrrr,1660070085
204822,2022-08-10 03:35:07,grrrgGGGGGGrrgrrrrgGGGGGrr,1660070107
204822,2022-08-10 03:35:11,grrrgyyyyyyrrgrrrrgyyyyyrr,1660070111
204822,2022-08-10 03:36:05,grrrgrrrrrrGggrrrrgrrrrrGg,1660070165
204822,2022-08-10 03:36:09,grrrgrrrrrryggrrrrgrrrrryg,1660070169
204822,2022-08-10 03:36:31,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660070191
204822,2022-08-10 03:36:35,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660070195
204822,2022-08-10 03:37:21,grrGgrrrrrrrrgrrGGgrrrrrrr,1660070241
204822,2022-08-10 03:37:25,grrygrrrrrrrrgrryygrrrrrrr,1660070245
204822,2022-08-10 03:37:46,grrrgGGGGGGrrgrrrrgGGGGGrr,1660070266
204822,2022-08-10 03:37:50,grrrgyyyyyyrrgrrrrgyyyyyrr,1660070270
204822,2022-08-10 03:38:44,grrrgrrrrrrGggrrrrgrrrrrGg,1660070324
204822,2022-08-10 03:38:48,grrrgrrrrrryggrrrrgrrrrryg,1660070328
204822,2022-08-10 03:39:12,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660070352
204822,2022-08-10 03:39:16,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660070356
204822,2022-08-10 03:40:02,grrGgrrrrrrrrgrrGGgrrrrrrr,1660070402
204822,2022-08-10 03:40:06,grrygrrrrrrrrgrryygrrrrrrr,1660070406
204822,2022-08-10 03:40:26,grrrgGGGGGGrrgrrrrgGGGGGrr,1660070426
204822,2022-08-10 03:40:30,grrrgyyyyyyrrgrrrrgyyyyyrr,1660070430
204822,2022-08-10 03:41:24,grrrgrrrrrrGggrrrrgrrrrrGg,1660070484
204822,2022-08-10 03:41:28,grrrgrrrrrryggrrrrgrrrrryg,1660070488
204822,2022-08-10 03:41:51,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660070511
204822,2022-08-10 03:41:55,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660070515
204822,2022-08-10 03:42:41,grrGgrrrrrrrrgrrGGgrrrrrrr,1660070561
204822,2022-08-10 03:42:45,grrygrrrrrrrrgrryygrrrrrrr,1660070565
204822,2022-08-10 03:43:06,grrrgGGGGGGrrgrrrrgGGGGGrr,1660070586
204822,2022-08-10 03:43:10,grrrgyyyyyyrrgrrrrgyyyyyrr,1660070590
204822,2022-08-10 03:44:05,grrrgrrrrrrGggrrrrgrrrrrGg,1660070645
204822,2022-08-10 03:44:09,grrrgrrrrrryggrrrrgrrrrryg,1660070649
204822,2022-08-10 03:44:32,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660070672
204822,2022-08-10 03:44:36,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660070676
201330,2022-08-10 03:30:45,rrrrGgrrrrrgrrrrGgrrrrr,1660069845
201330,2022-08-10 03:30:49,rrrrygrrrrrgrrrrygrrrrr,1660069849
201330,2022-08-10 03:31:06,rrrrrrrrrrrgrrrrrrGGGGg,1660069866
201330,2022-08-10 03:31:10,rrrrrrrrrrrgrrrrrryyyyg,1660069870
201330,2022-08-10 03:31:54,rrrrrgGGGGggrrrrrrrrrrr,1660069914
201330,2022-08-10 03:31:58,rrrrrgyyyyggrrrrrrrrrrr,1660069918
201330,2022-08-10 03:32:42,GGGGrrrrrrrgGGGGrrrrrrr,1660069962
201330,2022-08-10 03:32:46,yyyyrrrrrrrgyyyyrrrrrrr,1660069966
201330,2022-08-10 03:33:50,rrrrGgrrrrrgrrrrGgrrrrr,1660070030
201330,2022-08-10 03:33:54,rrrrygrrrrrgrrrrygrrrrr,1660070034
201330,2022-08-10 03:34:10,rrrrrrrrrrrgrrrrrrGGGGg,1660070050
201330,2022-08-10 03:34:14,rrrrrrrrrrrgrrrrrryyyyg,1660070054
201330,2022-08-10 03:34:58,rrrrrgGGGGggrrrrrrrrrrr,1660070098
201330,2022-08-10 03:35:02,rrrrrgyyyyggrrrrrrrrrrr,1660070102
201330,2022-08-10 03:35:47,GGGGrrrrrrrgGGGGrrrrrrr,1660070147
201330,2022-08-10 03:35:51,yyyyrrrrrrrgyyyyrrrrrrr,1660070151
201330,2022-08-10 03:36:56,rrrrGgrrrrrgrrrrGgrrrrr,1660070216
201330,2022-08-10 03:37:00,rrrrygrrrrrgrrrrygrrrrr,1660070220
201330,2022-08-10 03:37:16,rrrrrrrrrrrgrrrrrrGGGGg,1660070236
201330,2022-08-10 03:37:20,rrrrrrrrrrrgrrrrrryyyyg,1660070240
201330,2022-08-10 03:38:03,rrrrrgGGGGggrrrrrrrrrrr,1660070283
201330,2022-08-10 03:38:07,rrrrrgyyyyggrrrrrrrrrrr,1660070287
201330,2022-08-10 03:38:51,GGGGrrrrrrrgGGGGrrrrrrr,1660070331
201330,2022-08-10 03:38:55,yyyyrrrrrrrgyyyyrrrrrrr,1660070335
201330,2022-08-10 03:40:00,rrrrGgrrrrrgrrrrGgrrrrr,1660070400
201330,2022-08-10 03:40:04,rrrrygrrrrrgrrrrygrrrrr,1660070404
201330,2022-08-10 03:40:21,rrrrrrrrrrrgrrrrrrGGGGg,1660070421
201330,2022-08-10 03:40:25,rrrrrrrrrrrgrrrrrryyyyg,1660070425
201330,2022-08-10 03:41:09,rrrrrgGGGGggrrrrrrrrrrr,1660070469
201330,2022-08-10 03:41:13,rrrrrgyyyyggrrrrrrrrrrr,1660070473
201330,2022-08-10 03:41:57,GGGGrrrrrrrgGGGGrrrrrrr,1660070517
201330,2022-08-10 03:42:01,yyyyrrrrrrrgyyyyrrrrrrr,1660070521
201330,2022-08-10 03:43:05,rrrrGgrrrrrgrrrrGgrrrrr,1660070585
201330,2022-08-10 03:43:09,rrrrygrrrrrgrrrrygrrrrr,1660070589
201330,2022-08-10 03:43:25,rrrrrrrrrrrgrrrrrrGGGGg,1660070605
201330,2022-08-10 03:43:29,rrrrrrrrrrrgrrrrrryyyyg,1660070609
201330,2022-08-10 03:44:13,rrrrrgGGGGggrrrrrrrrrrr,1660070653
201330,2022-08-10 03:44:17,rrrrrgyyyyggrrrrrrrrrrr,1660070657
201305,2022-08-10 03:30:29,grrrrrrrgrrrgrrrrrrrgGGg,1660069829
201305,2022-08-10 03:30:33,grrrrrrrgrrrgrrrrrrrgyyg,1660069833
201305,2022-08-10 03:31:16,gGGGGGrrgrrrgGGGGGrrgrrr,1660069876
