interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 04:00:17,grrGgrrrrrrrgrrGgrrrrrrr,1660071617
204820,2022-08-10 04:00:20,grrygrrrrrrrgrrygrrrrrrr,1660071620
204820,2022-08-10 04:00:36,grrrgGGGGGrrgrrrgGGGGGrr,1660071636
204820,2022-08-10 04:00:40,grrrgyyyyyrrgrrrgyyyyyrr,1660071640
204820,2022-08-10 04:01:46,grrrgrrrrrGggrrrgrrrrrGg,1660071706
204820,2022-08-10 04:01:50,grrrgrrrrryggrrrgrrrrryg,1660071710
204820,2022-08-10 04:02:06,gGGrgrrrrrrrgGGrgrrrrrrr,1660071726
204820,2022-08-10 04:02:10,gyyrgrrrrrrrgyyrgrrrrrrr,1660071730
204820,2022-08-10 04:02:57,grrGgrrrrrrrgrrGgrrrrrrr,1660071777
204820,2022-08-10 04:03:00,grrygrrrrrrrgrrygrrrrrrr,1660071780
204820,2022-08-10 04:03:16,grrrgGGGGGrrgrrrgGGGGGrr,1660071796
204820,2022-08-10 04:03:20,grrrgyyyyyrrgrrrgyyyyyrr,1660071800
204820,2022-08-10 04:04:27,grrrgrrrrrGggrrrgrrrrrGg,1660071867
204820,2022-08-10 04:04:31,grrrgrrrrryggrrrgrrrrryg,1660071871
204820,2022-08-10 04:04:46,gGGrgrrrrrrrgGGrgrrrrrrr,1660071886
204820,2022-08-10 04:04:50,gyyrgrrrrrrrgyyrgrrrrrrr,1660071890
204820,2022-08-10 04:05:38,grrGgrrrrrrrgrrGgrrrrrrr,1660071938
204820,2022-08-10 04:05:41,grrygrrrrrrrgrrygrrrrrrr,1660071941
204820,2022-08-10 04:05:56,grrrgGGGGGrrgrrrgGGGGGrr,1660071956
204820,2022-08-10 04:06:00,grrrgyyyyyrrgrrrgyyyyyrr,1660071960
204820,2022-08-10 04:07:06,grrrgrrrrrGggrrrgrrrrrGg,1660072026
204820,2022-08-10 04:07:10,grrrgrrrrryggrrrgrrrrryg,1660072030
204820,2022-08-10 04:07:26,gGGrgrrrrrrrgGGrgrrrrrrr,1660072046
204820,2022-08-10 04:07:30,gyyrgrrrrrrrgyyrgrrrrrrr,1660072050
204820,2022-08-10 04:08:17,grrGgrrrrrrrgrrGgrrrrrrr,1660072097
204820,2022-08-10 04:08:20,grrygrrrrrrrgrrygrrrrrrr,1660072100
204820,2022-08-10 04:08:37,grrrgGGGGGrrgrrrgGGGGGrr,1660072117
204820,2022-08-10 04:08:41,grrrgyyyyyrrgrrrgyyyyyrr,1660072121
204820,2022-08-10 04:09:47,grrrgrrrrrGggrrrgrrrrrGg,1660072187
204820,2022-08-10 04:09:51,grrrgrrrrryggrrrgrrrrryg,1660072191
