interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 17:30:12,grrGgrrrrrrrgrrGgrrrrrrr,1660120212
204820,2022-08-10 17:30:15,grrygrrrrrrrgrrygrrrrrrr,1660120215
204820,2022-08-10 17:30:38,grrrgGGGGGrrgrrrgGGGGGrr,1660120238
204820,2022-08-10 17:30:42,grrrgyyyyyrrgrrrgyyyyyrr,1660120242
204820,2022-08-10 17:32:08,grrrgrrrrrGggrrrgrrrrrGg,1660120328
204820,2022-08-10 17:32:12,grrrgrrrrryggrrrgrrrrryg,1660120332
204820,2022-08-10 17:32:40,gGGrgrrrrrrrgGGrgrrrrrrr,1660120360
204820,2022-08-10 17:32:44,gyyrgrrrrrrrgyyrgrrrrrrr,1660120364
204820,2022-08-10 17:33:31,grrGgrrrrrrrgrrGgrrrrrrr,1660120411
204820,2022-08-10 17:33:34,grrygrrrrrrrgrrygrrrrrrr,1660120414
204820,2022-08-10 17:33:57,grrrgGGGGGrrgrrrgGGGGGrr,1660120437
204820,2022-08-10 17:34:01,grrrgyyyyyrrgrrrgyyyyyrr,1660120441
204820,2022-08-10 17:35:28,grrrgrrrrrGggrrrgrrrrrGg,1660120528
204820,2022-08-10 17:35:32,grrrgrrrrryggrrrgrrrrryg,1660120532
204820,2022-08-10 17:36:00,gGGrgrrrrrrrgGGrgrrrrrrr,1660120560
204820,2022-08-10 17:36:04,gyyrgrrrrrrrgyyrgrrrrrrr,1660120564
204820,2022-08-10 17:36:51,grrGgrrrrrrrgrrGgrrrrrrr,1660120611
204820,2022-08-10 17:36:54,grrygrrrrrrrgrrygrrrrrrr,1660120614
204820,2022-08-10 17:37:17,grrrgGGGGGrrgrrrgGGGGGrr,1660120637
204820,2022-08-10 17:37:21,grrrgyyyyyrrgrrrgyyyyyrr,1660120641
204820,2022-08-10 17:38:48,grrrgrrrrrGggrrrgrrrrrGg,1660120728
204820,2022-08-10 17:38:52,grrrgrrrrryggrrrgrrrrryg,1660120732
204820,2022-08-10 17:39:21,gGGrgrrrrrrrgGGrgrrrrrrr,1660120761
204820,2022-08-10 17:39:25,gyyrgrrrrrrrgyyrgrrrrrrr,1660120765
204820,2022-08-10 17:40:12,grrGgrrrrrrrgrrGgrrrrrrr,1660120812
204820,2022-08-10 17:40:15,grrygrrrrrrrgrrygrrrrrrr,1660120815
204820,2022-08-10 17:40:37,grrrgGGGGGrrgrrrgGGGGGrr,1660120837
204820,2022-08-10 17:40:41,grrrgyyyyyrrgrrrgyyyyyrr,1660120841
204820,2022-08-10 17:42:08,grrrgrrrrrGggrrrgrrrrrGg,1660120928
204820,2022-08-10 17:42:12,grrrgrrrrryggrrrgrrrrryg,1660120932
204820,2022-08-10 17:42:40,gGGrgrrrrrrrgGGrgrrrrrrr,1660120960
204820,2022-08-10 17:42:44,gyyrgrrrrrrrgyyrgrrrrrrr,1660120964
204820,2022-08-10 17:43:32,grrGgrrrrrrrgrrGgrrrrrrr,1660121012
204820,2022-08-10 17:43:35,grrygrrrrrrrgrrygrrrrrrr,1660121015
204820,2022-08-10 17:43:57,grrrgGGGGGrrgrrrgGGGGGrr,1660121037
204820,2022-08-10 17:44:01,grrrgyyyyyrrgrrrgyyyyyrr,1660121041
204822,2022-08-10 17:30:22,grrrgGGGGGGrrgrrrrgGGGGGrr,1660120222
204822,2022-08-10 17:30:26,grrrgyyyyyyrrgrrrrgyyyyyrr,1660120226
204822,2022-08-10 17:31:49,grrrgrrrrrrGggrrrrgrrrrrGg,1660120309
204822,2022-08-10 17:31:53,grrrgrrrrrryggrrrrgrrrrryg,1660120313
204822,2022-08-10 17:32:24,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660120344
204822,2022-08-10 17:32:28,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660120348
204822,2022-08-10 17:33:14,grrGgrrrrrrrrgrrGGgrrrrrrr,1660120394
204822,2022-08-10 17:33:18,grrygrrrrrrrrgrryygrrrrrrr,1660120398
204822,2022-08-10 17:33:42,grrrgGGGGGGrrgrrrrgGGGGGrr,1660120422
204822,2022-08-10 17:33:46,grrrgyyyyyyrrgrrrrgyyyyyrr,1660120426
204822,2022-08-10 17:35:09,grrrgrrrrrrGggrrrrgrrrrrGg,1660120509
204822,2022-08-10 17:35:13,grrrgrrrrrryggrrrrgrrrrryg,1660120513
204822,2022-08-10 17:35:44,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660120544
204822,2022-08-10 17:35:48,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660120548
204822,2022-08-10 17:36:34,grrGgrrrrrrrrgrrGGgrrrrrrr,1660120594
204822,2022-08-10 17:36:38,grrygrrrrrrrrgrryygrrrrrrr,1660120598
204822,2022-08-10 17:37:02,grrrgGGGGGGrrgrrrrgGGGGGrr,1660120622
204822,2022-08-10 17:37:06,grrrgyyyyyyrrgrrrrgyyyyyrr,1660120626
204822,2022-08-10 17:38:30,grrrgrrrrrrGggrrrrgrrrrrGg,1660120710
204822,2022-08-10 17:38:34,grrrgrrrrrryggrrrrgrrrrryg,1660120714
204822,2022-08-10 17:39:05,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660120745
204822,2022-08-10 17:39:09,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660120749
204822,2022-08-10 17:39:54,grrGgrrrrrrrrgrrGGgrrrrrrr,1660120794
204822,2022-08-10 17:39:58,grrygrrrrrrrrgrryygrrrrrrr,1660120798
204822,2022-08-10 17:40:21,grrrgGGGGGGrrgrrrrgGGGGGrr,1660120821
204822,2022-08-10 17:40:25,grrrgyyyyyyrrgrrrrgyyyyyrr,1660120825
204822,2022-08-10 17:41:49,grrrgrrrrrrGggrrrrgrrrrrGg,1660120909
204822,2022-08-10 17:41:53,grrrgrrrrrryggrrrrgrrrrryg,1660120913
204822,2022-08-10 17:42:25,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660120945
204822,2022-08-10 17:42:29,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660120949
204822,2022-08-10 17:43:15,grrGgrrrrrrrrgrrGGgrrrrrrr,1660120995
204822,2022-08-10 17:43:19,grrygrrrrrrrrgrryygrrrrrrr,1660120999
204822,2022-08-10 17:43:42,grrrgGGGGGGrrgrrrrgGGGGGrr,1660121022
204822,2022-08-10 17:43:46,grrrgyyyyyyrrgrrrrgyyyyyrr,1660121026
201330,2022-08-10 17:30:17,rrrrGgrrrrrgrrrrGgrrrrr,1660120217
201330,2022-08-10 17:30:21,rrrrygrrrrrgrrrrygrrrrr,1660120221
201330,2022-08-10 17:30:41,rrrrrrrrrrrgrrrrrrGGGGg,1660120241
201330,2022-08-10 17:30:45,rrrrrrrrrrrgrrrrrryyyyg,1660120245
201330,2022-08-10 17:31:29,rrrrrgGGGGggrrrrrrrrrrr,1660120289
201330,2022-08-10 17:31:33,rrrrrgyyyyggrrrrrrrrrrr,1660120293
201330,2022-08-10 17:32:17,GGGGrrrrrrrgGGGGrrrrrrr,1660120337
201330,2022-08-10 17:32:21,yyyyrrrrrrrgyyyyrrrrrrr,1660120341
201330,2022-08-10 17:33:41,rrrrGgrrrrrgrrrrGgrrrrr,1660120421
201330,2022-08-10 17:33:45,rrrrygrrrrrgrrrrygrrrrr,1660120425
201330,2022-08-10 17:34:06,rrrrrrrrrrrgrrrrrrGGGGg,1660120446
201330,2022-08-10 17:34:10,rrrrrrrrrrrgrrrrrryyyyg,1660120450
201330,2022-08-10 17:34:55,rrrrrgGGGGggrrrrrrrrrrr,1660120495
201330,2022-08-10 17:34:59,rrrrrgyyyyggrrrrrrrrrrr,1660120499
201330,2022-08-10 17:35:42,GGGGrrrrrrrgGGGGrrrrrrr,1660120542
201330,2022-08-10 17:35:46,yyyyrrrrrrrgyyyyrrrrrrr,1660120546
201330,2022-08-10 17:37:06,rrrrGgrrrrrgrrrrGgrrrrr,1660120626
201330,2022-08-10 17:37:10,rrrrygrrrrrgrrrrygrrrrr,1660120630
201330,2022-08-10 17:37:31,rrrrrrrrrrrgrrrrrrGGGGg,1660120651
201330,2022-08-10 17:37:35,rrrrrrrrrrrgrrrrrryyyyg,1660120655
201330,2022-08-10 17:38:19,rrrrrgGGGGggrrrrrrrrrrr,1660120699
201330,2022-08-10 17:38:23,rrrrrgyyyyggrrrrrrrrrrr,1660120703
201330,2022-08-10 17:39:07,GGGGrrrrrrrgGGGGrrrrrrr,1660120747
201330,2022-08-10 17:39:11,yyyyrrrrrrrgyyyyrrrrrrr,1660120751
201330,2022-08-10 17:40:31,rrrrGgrrrrrgrrrrGgrrrrr,1660120831
201330,2022-08-10 17:40:35,rrrrygrrrrrgrrrrygrrrrr,1660120835
201330,2022-08-10 17:40:56,rrrrrrrrrrrgrrrrrrGGGGg,1660120856
201330,2022-08-10 17:41:00,rrrrrrrrrrrgrrrrrryyyyg,1660120860
201330,2022-08-10 17:41:44,rrrrrgGGGGggrrrrrrrrrrr,1660120904
201330,2022-08-10 17:41:48,rrrrrgyyyyggrrrrrrrrrrr,1660120908
201330,2022-08-10 17:42:32,GGGGrrrrrrrgGGGGrrrrrrr,1660120952
201330,2022-08-10 17:42:36,yyyyrrrrrrrgyyyyrrrrrrr,1660120956
201330,2022-08-10 17:43:56,rrrrGgrrrrrgrrrrGgrrrrr,1660121036
201330,2022-08-10 17:44:00,rrrrygrrrrrgrrrrygrrrrr,1660121040
201330,2022-08-10 17:44:21,rrrrrrrrrrrgrrrrrrGGGGg,1660121061
201330,2022-08-10 17:44:25,rrrrrrrrrrrgrrrrrryyyyg,1660121065
201305,2022-08-10 17:30:16,grrrrrGggrrrgrrrrrGggrrr,1660120216
201305,2022-08-10 17:30:20,grrrrryggrrrgrrrrryggrrr,1660120220
201305,2022-08-10 17:30:42,grrrrrrggGGGgrrrrrrrgrrr,1660120242
201305,2022-08-10 17:30:46,grrrrrrggyyygrrrrrrrgrrr,1660120246
201305,2022-08-10 17:31:29,grrrrrrrgrrrgrrrrrrrgGGg,1660120289
