interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 17:45:28,grrrgrrrrrGggrrrgrrrrrGg,1660121128
204820,2022-08-10 17:45:32,grrrgrrrrryggrrrgrrrrryg,1660121132
204820,2022-08-10 17:46:00,gGGrgrrrrrrrgGGrgrrrrrrr,1660121160
204820,2022-08-10 17:46:04,gyyrgrrrrrrrgyyrgrrrrrrr,1660121164
204820,2022-08-10 17:46:51,grrGgrrrrrrrgrrGgrrrrrrr,1660121211
204820,2022-08-10 17:46:54,grrygrrrrrrrgrrygrrrrrrr,1660121214
204820,2022-08-10 17:47:17,grrrgGGGGGrrgrrrgGGGGGrr,1660121237
204820,2022-08-10 17:47:21,grrrgyyyyyrrgrrrgyyyyyrr,1660121241
204820,2022-08-10 17:48:49,grrrgrrrrrGggrrrgrrrrrGg,1660121329
204820,2022-08-10 17:48:53,grrrgrrrrryggrrrgrrrrryg,1660121333
204820,2022-08-10 17:49:20,gGGrgrrrrrrrgGGrgrrrrrrr,1660121360
204820,2022-08-10 17:49:24,gyyrgrrrrrrrgyyrgrrrrrrr,1660121364
204820,2022-08-10 17:50:11,grrGgrrrrrrrgrrGgrrrrrrr,1660121411
204820,2022-08-10 17:50:14,grrygrrrrrrrgrrygrrrrrrr,1660121414
204820,2022-08-10 17:50:37,grrrgGGGGGrrgrrrgGGGGGrr,1660121437
204820,2022-08-10 17:50:41,grrrgyyyyyrrgrrrgyyyyyrr,1660121441
204820,2022-08-10 17:52:08,grrrgrrrrrGggrrrgrrrrrGg,1660121528
204820,2022-08-10 17:52:12,grrrgrrrrryggrrrgrrrrryg,1660121532
204820,2022-08-10 17:52:41,gGGrgrrrrrrrgGGrgrrrrrrr,1660121561
204820,2022-08-10 17:52:45,gyyrgrrrrrrrgyyrgrrrrrrr,1660121565
204820,2022-08-10 17:53:31,grrGgrrrrrrrgrrGgrrrrrrr,1660121611
204820,2022-08-10 17:53:34,grrygrrrrrrrgrrygrrrrrrr,1660121614
204820,2022-08-10 17:53:57,grrrgGGGGGrrgrrrgGGGGGrr,1660121637
204820,2022-08-10 17:54:01,grrrgyyyyyrrgrrrgyyyyyrr,1660121641
204820,2022-08-10 17:55:28,grrrgrrrrrGggrrrgrrrrrGg,1660121728
204820,2022-08-10 17:55:32,grrrgrrrrryggrrrgrrrrryg,1660121732
204820,2022-08-10 17:56:00,gGGrgrrrrrrrgGGrgrrrrrrr,1660121760
204820,2022-08-10 17:56:04,gyyrgrrrrrrrgyyrgrrrrrrr,1660121764
204820,2022-08-10 17:56:51,grrGgrrrrrrrgrrGgrrrrrrr,1660121811
204820,2022-08-10 17:56:54,grrygrrrrrrrgrrygrrrrrrr,1660121814
204820,2022-08-10 17:57:17,grrrgGGGGGrrgrrrgGGGGGrr,1660121837
204820,2022-08-10 17:57:21,grrrgyyyyyrrgrrrgyyyyyrr,1660121841
204820,2022-08-10 17:58:48,grrrgrrrrrGggrrrgrrrrrGg,1660121928
204820,2022-08-10 17:58:52,grrrgrrrrryggrrrgrrrrryg,1660121932
204820,2022-08-10 17:59:20,gGGrgrrrrrrrgGGrgrrrrrrr,1660121960
204820,2022-08-10 17:59:24,gyyrgrrrrrrrgyyrgrrrrrrr,1660121964
204822,2022-08-10 17:45:09,grrrgrrrrrrGggrrrrgrrrrrGg,1660121109
204822,2022-08-10 17:45:13,grrrgrrrrrryggrrrrgrrrrryg,1660121113
204822,2022-08-10 17:45:44,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660121144
204822,2022-08-10 17:45:48,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660121148
204822,2022-08-10 17:46:34,grrGgrrrrrrrrgrrGGgrrrrrrr,1660121194
204822,2022-08-10 17:46:38,grrygrrrrrrrrgrryygrrrrrrr,1660121198
204822,2022-08-10 17:47:02,grrrgGGGGGGrrgrrrrgGGGGGrr,1660121222
204822,2022-08-10 17:47:06,grrrgyyyyyyrrgrrrrgyyyyyrr,1660121226
204822,2022-08-10 17:48:30,grrrgrrrrrrGggrrrrgrrrrrGg,1660121310
204822,2022-08-10 17:48:34,grrrgrrrrrryggrrrrgrrrrryg,1660121314
204822,2022-08-10 17:49:04,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660121344
204822,2022-08-10 17:49:08,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660121348
204822,2022-08-10 17:49:54,grrGgrrrrrrrrgrrGGgrrrrrrr,1660121394
204822,2022-08-10 17:49:58,grrygrrrrrrrrgrryygrrrrrrr,1660121398
204822,2022-08-10 17:50:21,grrrgGGGGGGrrgrrrrgGGGGGrr,1660121421
204822,2022-08-10 17:50:25,grrrgyyyyyyrrgrrrrgyyyyyrr,1660121425
204822,2022-08-10 17:51:50,grrrgrrrrrrGggrrrrgrrrrrGg,1660121510
204822,2022-08-10 17:51:54,grrrgrrrrrryggrrrrgrrrrryg,1660121514
204822,2022-08-10 17:52:25,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660121545
204822,2022-08-10 17:52:29,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660121549
204822,2022-08-10 17:53:14,grrGgrrrrrrrrgrrGGgrrrrrrr,1660121594
204822,2022-08-10 17:53:18,grrygrrrrrrrrgrryygrrrrrrr,1660121598
204822,2022-08-10 17:53:41,grrrgGGGGGGrrgrrrrgGGGGGrr,1660121621
204822,2022-08-10 17:53:45,grrrgyyyyyyrrgrrrrgyyyyyrr,1660121625
204822,2022-08-10 17:55:09,grrrgrrrrrrGggrrrrgrrrrrGg,1660121709
204822,2022-08-10 17:55:13,grrrgrrrrrryggrrrrgrrrrryg,1660121713
204822,2022-08-10 17:55:45,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660121745
204822,2022-08-10 17:55:49,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660121749
204822,2022-08-10 17:56:35,grrGgrrrrrrrrgrrGGgrrrrrrr,1660121795
204822,2022-08-10 17:56:39,grrygrrrrrrrrgrryygrrrrrrr,1660121799
204822,2022-08-10 17:57:02,grrrgGGGGGGrrgrrrrgGGGGGrr,1660121822
204822,2022-08-10 17:57:06,grrrgyyyyyyrrgrrrrgyyyyyrr,1660121826
204822,2022-08-10 17:58:29,grrrgrrrrrrGggrrrrgrrrrrGg,1660121909
204822,2022-08-10 17:58:33,grrrgrrrrrryggrrrrgrrrrryg,1660121913
204822,2022-08-10 17:59:04,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660121944
204822,2022-08-10 17:59:08,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660121948
204822,2022-08-10 17:59:54,grrGgrrrrrrrrgrrGGgrrrrrrr,1660121994
204822,2022-08-10 17:59:58,grrygrrrrrrrrgrryygrrrrrrr,1660121998
201330,2022-08-10 17:45:09,rrrrrgGGGGggrrrrrrrrrrr,1660121109
201330,2022-08-10 17:45:13,rrrrrgyyyyggrrrrrrrrrrr,1660121113
201330,2022-08-10 17:45:57,GGGGrrrrrrrgGGGGrrrrrrr,1660121157
201330,2022-08-10 17:46:01,yyyyrrrrrrrgyyyyrrrrrrr,1660121161
201330,2022-08-10 17:47:21,rrrrGgrrrrrgrrrrGgrrrrr,1660121241
201330,2022-08-10 17:47:25,rrrrygrrrrrgrrrrygrrrrr,1660121245
201330,2022-08-10 17:47:46,rrrrrrrrrrrgrrrrrrGGGGg,1660121266
201330,2022-08-10 17:47:50,rrrrrrrrrrrgrrrrrryyyyg,1660121270
201330,2022-08-10 17:48:34,rrrrrgGGGGggrrrrrrrrrrr,1660121314
201330,2022-08-10 17:48:38,rrrrrgyyyyggrrrrrrrrrrr,1660121318
201330,2022-08-10 17:49:22,GGGGrrrrrrrgGGGGrrrrrrr,1660121362
201330,2022-08-10 17:49:26,yyyyrrrrrrrgyyyyrrrrrrr,1660121366
201330,2022-08-10 17:50:46,rrrrGgrrrrrgrrrrGgrrrrr,1660121446
201330,2022-08-10 17:50:50,rrrrygrrrrrgrrrrygrrrrr,1660121450
201330,2022-08-10 17:51:11,rrrrrrrrrrrgrrrrrrGGGGg,1660121471
201330,2022-08-10 17:51:15,rrrrrrrrrrrgrrrrrryyyyg,1660121475
201330,2022-08-10 17:51:59,rrrrrgGGGGggrrrrrrrrrrr,1660121519
201330,2022-08-10 17:52:03,rrrrrgyyyyggrrrrrrrrrrr,1660121523
201330,2022-08-10 17:52:47,GGGGrrrrrrrgGGGGrrrrrrr,1660121567
201330,2022-08-10 17:52:51,yyyyrrrrrrrgyyyyrrrrrrr,1660121571
201330,2022-08-10 17:54:12,rrrrGgrrrrrgrrrrGgrrrrr,1660121652
201330,2022-08-10 17:54:16,rrrrygrrrrrgrrrrygrrrrr,1660121656
201330,2022-08-10 17:54:36,rrrrrrrrrrrgrrrrrrGGGGg,1660121676
201330,2022-08-10 17:54:40,rrrrrrrrrrrgrrrrrryyyyg,1660121680
201330,2022-08-10 17:55:24,rrrrrgGGGGggrrrrrrrrrrr,1660121724
201330,2022-08-10 17:55:28,rrrrrgyyyyggrrrrrrrrrrr,1660121728
201330,2022-08-10 17:56:12,GGGGrrrrrrrgGGGGrrrrrrr,1660121772
201330,2022-08-10 17:56:16,yyyyrrrrrrrgyyyyrrrrrrr,1660121776
201330,2022-08-10 17:57:36,rrrrGgrrrrrgrrrrGgrrrrr,1660121856
201330,2022-08-10 17:57:40,rrrrygrrrrrgrrrrygrrrrr,1660121860
201330,2022-08-10 17:58:01,rrrrrrrrrrrgrrrrrrGGGGg,1660121881
201330,2022-08-10 17:58:05,rrrrrrrrrrrgrrrrrryyyyg,1660121885
201330,2022-08-10 17:58:50,rrrrrgGGGGggrrrrrrrrrrr,1660121930
201330,2022-08-10 17:58:54,rrrrrgyyyyggrrrrrrrrrrr,1660121934
201330,2022-08-10 17:59:37,GGGGrrrrrrrgGGGGrrrrrrr,1660121977
201330,2022-08-10 17:59:41,yyyyrrrrrrrgyyyyrrrrrrr,1660121981
201305,2022-08-10 17:45:10,grrrrrrrgrrrgrrrrrrrgGGg,1660121110
201305,2022-08-10 17:45:14,grrrrrrrgrrrgrrrrrrrgyyg,1660121114
201305,2022-08-10 17:45:57,gGGGGGrrgrrrgGGGGGrrgrrr,1660121157
201305,2022-08-10 17:46:01,gyyyyyrrgrrrgyyyyyrrgrrr,1660121161
201305,2022-08-10 17:47:20,grrrrrGggrrrgrrrrrGggrrr,1660121240
201305,2022-08-10 17:47:24,grrrrryggrrrgrrrrryggrrr,1660121244
201305,2022-08-10 17:47:46,grrrrrrggGGGgrrrrrrrgrrr,1660121266
201305,2022-08-10 17:47:50,grrrrrrggyyygrrrrrrrgrrr,1660121270
201305,2022-08-10 17:48:35,grrrrrrrgrrrgrrrrrrrgGGg,1660121315
201305,2022-08-10 17:48:39,grrrrrrrgrrrgrrrrrrrgyyg,1660121319
201305,2022-08-10 17:49:23,gGGGGGrrgrrrgGGGGGrrgrrr,1660121363
201305,2022-08-10 17:49:27,gyyyyyrrgrrrgyyyyyrrgrrr,1660121367
201305,2022-08-10 17:50:45,grrrrrGggrrrgrrrrrGggrrr,1660121445
201305,2022-08-10 17:50:49,grrrrryggrrrgrrrrryggrrr,1660121449
201305,2022-08-10 17:51:11,grrrrrrggGGGgrrrrrrrgrrr,1660121471
201305,2022-08-10 17:51:15,grrrrrrggyyygrrrrrrrgrrr,1660121475
201305,2022-08-10 17:51:59,grrrrrrrgrrrgrrrrrrrgGGg,1660121519
201305,2022-08-10 17:52:03,grrrrrrrgrrrgrrrrrrrgyyg,1660121523
201305,2022-08-10 17:52:47,gGGGGGrrgrrrgGGGGGrrgrrr,1660121567
201305,2022-08-10 17:52:51,gyyyyyrrgrrrgyyyyyrrgrrr,1660121571
201305,2022-08-10 17:54:11,grrrrrGggrrrgrrrrrGggrrr,1660121651
201305,2022-08-10 17:54:15,grrrrryggrrrgrrrrryggrrr,1660121655
201305,2022-08-10 17:54:36,grrrrrrggGGGgrrrrrrrgrrr,1660121676
201305,2022-08-10 17:54:40,grrrrrrggyyygrrrrrrrgrrr,1660121680
201305,2022-08-10 17:55:24,grrrrrrrgrrrgrrrrrrrgGGg,1660121724
201305,2022-08-10 17:55:28,grrrrrrrgrrrgrrrrrrrgyyg,1660121728
201305,2022-08-10 17:56:12,gGGGGGrrgrrrgGGGGGrrgrrr,1660121772
201305,2022-08-10 17:56:16,gyyyyyrrgrrrgyyyyyrrgrrr,1660121776
201305,2022-08-10 17:57:35,grrrrrGggrrrgrrrrrGggrrr,1660121855
201305,2022-08-10 17:57:39,grrrrryggrrrgrrrrryggrrr,1660121859
201305,2022-08-10 17:58:02,grrrrrrggGGGgrrrrrrrgrrr,1660121882
201305,2022-08-10 17:58:06,grrrrrrggyyygrrrrrrrgrrr,1660121886
201305,2022-08-10 17:58:50,grrrrrrrgrrrgrrrrrrrgGGg,1660121930
201305,2022-08-10 17:58:54,grrrrrrrgrrrgrrrrrrrgyyg,1660121934
201305,2022-08-10 17:59:37,gGGGGGrrgrrrgGGGGGrrgrrr,1660121977
201305,2022-08-10 17:59:41,gyyyyyrrgrrrgyyyyyrrgrrr,1660121981
204920,2022-08-10 17:45:09,grrrrrrrrgrrrrgrrrrrrrgGGGG,1660121109
204920,2022-08-10 17:45:13,grrrrrrrrgrrrrgrrrrrrrgGGGG,1660121113
