interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 19:00:11,grrGgrrrrrrrgrrGgrrrrrrr,1660125611
204820,2022-08-10 19:00:14,grrygrrrrrrrgrrygrrrrrrr,1660125614
204820,2022-08-10 19:00:37,grrrgGGGGGrrgrrrgGGGGGrr,1660125637
204820,2022-08-10 19:00:41,grrrgyyyyyrrgrrrgyyyyyrr,1660125641
204820,2022-08-10 19:02:08,grrrgrrrrrGggrrrgrrrrrGg,1660125728
204820,2022-08-10 19:02:12,grrrgrrrrryggrrrgrrrrryg,1660125732
204820,2022-08-10 19:02:40,gGGrgrrrrrrrgGGrgrrrrrrr,1660125760
204820,2022-08-10 19:02:44,gyyrgrrrrrrrgyyrgrrrrrrr,1660125764
204820,2022-08-10 19:03:31,grrGgrrrrrrrgrrGgrrrrrrr,1660125811
204820,2022-08-10 19:03:34,grrygrrrrrrrgrrygrrrrrrr,1660125814
204820,2022-08-10 19:03:57,grrrgGGGGGrrgrrrgGGGGGrr,1660125837
204820,2022-08-10 19:04:01,grrrgyyyyyrrgrrrgyyyyyrr,1660125841
204820,2022-08-10 19:05:28,grrrgrrrrrGggrrrgrrrrrGg,1660125928
204820,2022-08-10 19:05:32,grrrgrrrrryggrrrgrrrrryg,1660125932
204820,2022-08-10 19:06:00,gGGrgrrrrrrrgGGrgrrrrrrr,1660125960
204820,2022-08-10 19:06:04,gyyrgrrrrrrrgyyrgrrrrrrr,1660125964
204820,2022-08-10 19:06:51,grrGgrrrrrrrgrrGgrrrrrrr,1660126011
204820,2022-08-10 19:06:54,grrygrrrrrrrgrrygrrrrrrr,1660126014
204820,2022-08-10 19:07:17,grrrgGGGGGrrgrrrgGGGGGrr,1660126037
204820,2022-08-10 19:07:21,grrrgyyyyyrrgrrrgyyyyyrr,1660126041
204820,2022-08-10 19:08:48,grrrgrrrrrGggrrrgrrrrrGg,1660126128
204820,2022-08-10 19:08:52,grrrgrrrrryggrrrgrrrrryg,1660126132
204820,2022-08-10 19:09:20,gGGrgrrrrrrrgGGrgrrrrrrr,1660126160
204820,2022-08-10 19:09:24,gyyrgrrrrrrrgyyrgrrrrrrr,1660126164
204820,2022-08-10 19:10:11,grrGgrrrrrrrgrrGgrrrrrrr,1660126211
204820,2022-08-10 19:10:14,grrygrrrrrrrgrrygrrrrrrr,1660126214
204820,2022-08-10 19:10:37,grrrgGGGGGrrgrrrgGGGGGrr,1660126237
204820,2022-08-10 19:10:41,grrrgyyyyyrrgrrrgyyyyyrr,1660126241
204820,2022-08-10 19:12:08,grrrgrrrrrGggrrrgrrrrrGg,1660126328
204820,2022-08-10 19:12:12,grrrgrrrrryggrrrgrrrrryg,1660126332
204820,2022-08-10 19:12:40,gGGrgrrrrrrrgGGrgrrrrrrr,1660126360
204820,2022-08-10 19:12:44,gyyrgrrrrrrrgyyrgrrrrrrr,1660126364
204820,2022-08-10 19:13:31,grrGgrrrrrrrgrrGgrrrrrrr,1660126411
204820,2022-08-10 19:13:34,grrygrrrrrrrgrrygrrrrrrr,1660126414
204820,2022-08-10 19:13:58,grrrgGGGGGrrgrrrgGGGGGrr,1660126438
204820,2022-08-10 19:14:02,grrrgyyyyyrrgrrrgyyyyyrr,1660126442
