interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 00:45:38,grrGgrrrrrrrgrrGgrrrrrrr,1660059938
204820,2022-08-10 00:45:41,grrygrrrrrrrgrrygrrrrrrr,1660059941
204820,2022-08-10 00:45:57,grrrgGGGGGrrgrrrgGGGGGrr,1660059957
204820,2022-08-10 00:46:01,grrrgyyyyyrrgrrrgyyyyyrr,1660059961
204820,2022-08-10 00:47:07,grrrgrrrrrGggrrrgrrrrrGg,1660060027
204820,2022-08-10 00:47:11,grrrgrrrrryggrrrgrrrrryg,1660060031
204820,2022-08-10 00:47:27,gGGrgrrrrrrrgGGrgrrrrrrr,1660060047
204820,2022-08-10 00:47:31,gyyrgrrrrrrrgyyrgrrrrrrr,1660060051
204820,2022-08-10 00:48:18,grrGgrrrrrrrgrrGgrrrrrrr,1660060098
204820,2022-08-10 00:48:21,grrygrrrrrrrgrrygrrrrrrr,1660060101
204820,2022-08-10 00:48:37,grrrgGGGGGrrgrrrgGGGGGrr,1660060117
204820,2022-08-10 00:48:41,grrrgyyyyyrrgrrrgyyyyyrr,1660060121
204820,2022-08-10 00:49:47,grrrgrrrrrGggrrrgrrrrrGg,1660060187
204820,2022-08-10 00:49:51,grrrgrrrrryggrrrgrrrrryg,1660060191
204820,2022-08-10 00:50:06,gGGrgrrrrrrrgGGrgrrrrrrr,1660060206
204820,2022-08-10 00:50:10,gyyrgrrrrrrrgyyrgrrrrrrr,1660060210
204820,2022-08-10 00:50:59,grrGgrrrrrrrgrrGgrrrrrrr,1660060259
204820,2022-08-10 00:51:02,grrygrrrrrrrgrrygrrrrrrr,1660060262
204820,2022-08-10 00:51:17,grrrgGGGGGrrgrrrgGGGGGrr,1660060277
204820,2022-08-10 00:51:21,grrrgyyyyyrrgrrrgyyyyyrr,1660060281
204820,2022-08-10 00:52:28,grrrgrrrrrGggrrrgrrrrrGg,1660060348
204820,2022-08-10 00:52:32,grrrgrrrrryggrrrgrrrrryg,1660060352
204820,2022-08-10 00:52:47,gGGrgrrrrrrrgGGrgrrrrrrr,1660060367
204820,2022-08-10 00:52:51,gyyrgrrrrrrrgyyrgrrrrrrr,1660060371
204820,2022-08-10 00:53:38,grrGgrrrrrrrgrrGgrrrrrrr,1660060418
204820,2022-08-10 00:53:41,grrygrrrrrrrgrrygrrrrrrr,1660060421
204820,2022-08-10 00:53:57,grrrgGGGGGrrgrrrgGGGGGrr,1660060437
204820,2022-08-10 00:54:01,grrrgyyyyyrrgrrrgyyyyyrr,1660060441
204820,2022-08-10 00:55:06,grrrgrrrrrGggrrrgrrrrrGg,1660060506
204820,2022-08-10 00:55:10,grrrgrrrrryggrrrgrrrrryg,1660060510
204820,2022-08-10 00:55:27,gGGrgrrrrrrrgGGrgrrrrrrr,1660060527
204820,2022-08-10 00:55:31,gyyrgrrrrrrrgyyrgrrrrrrr,1660060531
204820,2022-08-10 00:56:19,grrGgrrrrrrrgrrGgrrrrrrr,1660060579
204820,2022-08-10 00:56:22,grrygrrrrrrrgrrygrrrrrrr,1660060582
204820,2022-08-10 00:56:37,grrrgGGGGGrrgrrrgGGGGGrr,1660060597
204820,2022-08-10 00:56:41,grrrgyyyyyrrgrrrgyyyyyrr,1660060601
204820,2022-08-10 00:57:47,grrrgrrrrrGggrrrgrrrrrGg,1660060667
204820,2022-08-10 00:57:51,grrrgrrrrryggrrrgrrrrryg,1660060671
204820,2022-08-10 00:58:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660060687
204820,2022-08-10 00:58:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660060691
204820,2022-08-10 00:58:58,grrGgrrrrrrrgrrGgrrrrrrr,1660060738
204820,2022-08-10 00:59:01,grrygrrrrrrrgrrygrrrrrrr,1660060741
204820,2022-08-10 00:59:16,grrrgGGGGGrrgrrrgGGGGGrr,1660060756
204820,2022-08-10 00:59:20,grrrgyyyyyrrgrrrgyyyyyrr,1660060760
204822,2022-08-10 00:45:24,grrrgrrrrrrGggrrrrgrrrrrGg,1660059924
204822,2022-08-10 00:45:28,grrrgrrrrrryggrrrrgrrrrryg,1660059928
204822,2022-08-10 00:45:51,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660059951
204822,2022-08-10 00:45:55,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660059955
