interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 13:14:58,grrGgrrrrrrrgrrGgrrrrrrr,1660104898
204820,2022-08-10 13:15:01,grrygrrrrrrrgrrygrrrrrrr,1660104901
204820,2022-08-10 13:15:21,grrrgGGGGGrrgrrrgGGGGGrr,1660104921
204820,2022-08-10 13:15:25,grrrgyyyyyrrgrrrgyyyyyrr,1660104925
204820,2022-08-10 13:16:37,grrrgrrrrrGggrrrgrrrrrGg,1660104997
204820,2022-08-10 13:16:41,grrrgrrrrryggrrrgrrrrryg,1660105001
204820,2022-08-10 13:17:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660105027
204820,2022-08-10 13:17:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660105031
204820,2022-08-10 13:17:58,grrGgrrrrrrrgrrGgrrrrrrr,1660105078
204820,2022-08-10 13:18:01,grrygrrrrrrrgrrygrrrrrrr,1660105081
204820,2022-08-10 13:18:22,grrrgGGGGGrrgrrrgGGGGGrr,1660105102
204820,2022-08-10 13:18:26,grrrgyyyyyrrgrrrgyyyyyrr,1660105106
204820,2022-08-10 13:19:37,grrrgrrrrrGggrrrgrrrrrGg,1660105177
204820,2022-08-10 13:19:41,grrrgrrrrryggrrrgrrrrryg,1660105181
204820,2022-08-10 13:20:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660105207
204820,2022-08-10 13:20:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660105211
204820,2022-08-10 13:20:58,grrGgrrrrrrrgrrGgrrrrrrr,1660105258
204820,2022-08-10 13:21:01,grrygrrrrrrrgrrygrrrrrrr,1660105261
204820,2022-08-10 13:21:21,grrrgGGGGGrrgrrrgGGGGGrr,1660105281
204820,2022-08-10 13:21:25,grrrgyyyyyrrgrrrgyyyyyrr,1660105285
204820,2022-08-10 13:22:38,grrrgrrrrrGggrrrgrrrrrGg,1660105358
204820,2022-08-10 13:22:42,grrrgrrrrryggrrrgrrrrryg,1660105362
204820,2022-08-10 13:23:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660105387
204820,2022-08-10 13:23:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660105391
204820,2022-08-10 13:23:58,grrGgrrrrrrrgrrGgrrrrrrr,1660105438
204820,2022-08-10 13:24:01,grrygrrrrrrrgrrygrrrrrrr,1660105441
204820,2022-08-10 13:24:21,grrrgGGGGGrrgrrrgGGGGGrr,1660105461
204820,2022-08-10 13:24:25,grrrgyyyyyrrgrrrgyyyyyrr,1660105465
204820,2022-08-10 13:25:37,grrrgrrrrrGggrrrgrrrrrGg,1660105537
204820,2022-08-10 13:25:41,grrrgrrrrryggrrrgrrrrryg,1660105541
204820,2022-08-10 13:26:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660105567
204820,2022-08-10 13:26:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660105571
204820,2022-08-10 13:26:58,grrGgrrrrrrrgrrGgrrrrrrr,1660105618
204820,2022-08-10 13:27:01,grrygrrrrrrrgrrygrrrrrrr,1660105621
204820,2022-08-10 13:27:20,grrrgGGGGGrrgrrrgGGGGGrr,1660105640
204820,2022-08-10 13:27:24,grrrgyyyyyrrgrrrgyyyyyrr,1660105644
204820,2022-08-10 13:28:37,grrrgrrrrrGggrrrgrrrrrGg,1660105717
204820,2022-08-10 13:28:41,grrrgrrrrryggrrrgrrrrryg,1660105721
204820,2022-08-10 13:29:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660105747
204820,2022-08-10 13:29:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660105751
204822,2022-08-10 13:14:57,grrGgrrrrrrrrgrrGGgrrrrrrr,1660104897
204822,2022-08-10 13:15:01,grrygrrrrrrrrgrryygrrrrrrr,1660104901
204822,2022-08-10 13:15:22,grrrgGGGGGGrrgrrrrgGGGGGrr,1660104922
204822,2022-08-10 13:15:26,grrrgyyyyyyrrgrrrrgyyyyyrr,1660104926
204822,2022-08-10 13:16:37,grrrgrrrrrrGggrrrrgrrrrrGg,1660104997
204822,2022-08-10 13:16:41,grrrgrrrrrryggrrrrgrrrrryg,1660105001
204822,2022-08-10 13:17:07,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660105027
204822,2022-08-10 13:17:11,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660105031
204822,2022-08-10 13:17:57,grrGgrrrrrrrrgrrGGgrrrrrrr,1660105077
204822,2022-08-10 13:18:01,grrygrrrrrrrrgrryygrrrrrrr,1660105081
204822,2022-08-10 13:18:23,grrrgGGGGGGrrgrrrrgGGGGGrr,1660105103
204822,2022-08-10 13:18:27,grrrgyyyyyyrrgrrrrgyyyyyrr,1660105107
204822,2022-08-10 13:19:37,grrrgrrrrrrGggrrrrgrrrrrGg,1660105177
204822,2022-08-10 13:19:41,grrrgrrrrrryggrrrrgrrrrryg,1660105181
204822,2022-08-10 13:20:07,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660105207
