interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 15:44:57,grrGgrrrrrrrgrrGgrrrrrrr,1660113897
204820,2022-08-10 15:45:00,grrygrrrrrrrgrrygrrrrrrr,1660113900
204820,2022-08-10 15:45:20,grrrgGGGGGrrgrrrgGGGGGrr,1660113920
204820,2022-08-10 15:45:24,grrrgyyyyyrrgrrrgyyyyyrr,1660113924
204820,2022-08-10 15:46:37,grrrgrrrrrGggrrrgrrrrrGg,1660113997
204820,2022-08-10 15:46:41,grrrgrrrrryggrrrgrrrrryg,1660114001
204820,2022-08-10 15:47:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660114027
204820,2022-08-10 15:47:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660114031
204820,2022-08-10 15:47:58,grrGgrrrrrrrgrrGgrrrrrrr,1660114078
204820,2022-08-10 15:48:01,grrygrrrrrrrgrrygrrrrrrr,1660114081
204820,2022-08-10 15:48:20,grrrgGGGGGrrgrrrgGGGGGrr,1660114100
204820,2022-08-10 15:48:24,grrrgyyyyyrrgrrrgyyyyyrr,1660114104
204820,2022-08-10 15:49:37,grrrgrrrrrGggrrrgrrrrrGg,1660114177
204820,2022-08-10 15:49:41,grrrgrrrrryggrrrgrrrrryg,1660114181
204820,2022-08-10 15:50:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660114207
204820,2022-08-10 15:50:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660114211
204820,2022-08-10 15:50:58,grrGgrrrrrrrgrrGgrrrrrrr,1660114258
204820,2022-08-10 15:51:01,grrygrrrrrrrgrrygrrrrrrr,1660114261
204820,2022-08-10 15:51:21,grrrgGGGGGrrgrrrgGGGGGrr,1660114281
204820,2022-08-10 15:51:25,grrrgyyyyyrrgrrrgyyyyyrr,1660114285
204820,2022-08-10 15:52:36,grrrgrrrrrGggrrrgrrrrrGg,1660114356
204820,2022-08-10 15:52:40,grrrgrrrrryggrrrgrrrrryg,1660114360
204820,2022-08-10 15:53:06,gGGrgrrrrrrrgGGrgrrrrrrr,1660114386
204820,2022-08-10 15:53:10,gyyrgrrrrrrrgyyrgrrrrrrr,1660114390
204820,2022-08-10 15:53:57,grrGgrrrrrrrgrrGgrrrrrrr,1660114437
204820,2022-08-10 15:54:00,grrygrrrrrrrgrrygrrrrrrr,1660114440
204820,2022-08-10 15:54:21,grrrgGGGGGrrgrrrgGGGGGrr,1660114461
204820,2022-08-10 15:54:25,grrrgyyyyyrrgrrrgyyyyyrr,1660114465
204820,2022-08-10 15:55:37,grrrgrrrrrGggrrrgrrrrrGg,1660114537
204820,2022-08-10 15:55:41,grrrgrrrrryggrrrgrrrrryg,1660114541
204820,2022-08-10 15:56:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660114567
204820,2022-08-10 15:56:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660114571
204820,2022-08-10 15:56:57,grrGgrrrrrrrgrrGgrrrrrrr,1660114617
204820,2022-08-10 15:57:00,grrygrrrrrrrgrrygrrrrrrr,1660114620
204820,2022-08-10 15:57:20,grrrgGGGGGrrgrrrgGGGGGrr,1660114640
204820,2022-08-10 15:57:24,grrrgyyyyyrrgrrrgyyyyyrr,1660114644
204820,2022-08-10 15:58:37,grrrgrrrrrGggrrrgrrrrrGg,1660114717
204820,2022-08-10 15:58:41,grrrgrrrrryggrrrgrrrrryg,1660114721
204820,2022-08-10 15:59:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660114747
204820,2022-08-10 15:59:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660114751
204822,2022-08-10 15:44:57,grrGgrrrrrrrrgrrGGgrrrrrrr,1660113897
204822,2022-08-10 15:45:01,grrygrrrrrrrrgrryygrrrrrrr,1660113901
204822,2022-08-10 15:45:21,grrrgGGGGGGrrgrrrrgGGGGGrr,1660113921
204822,2022-08-10 15:45:25,grrrgyyyyyyrrgrrrrgyyyyyrr,1660113925
204822,2022-08-10 15:46:37,grrrgrrrrrrGggrrrrgrrrrrGg,1660113997
204822,2022-08-10 15:46:41,grrrgrrrrrryggrrrrgrrrrryg,1660114001
204822,2022-08-10 15:47:07,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660114027
204822,2022-08-10 15:47:11,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660114031
204822,2022-08-10 15:47:57,grrGgrrrrrrrrgrrGGgrrrrrrr,1660114077
204822,2022-08-10 15:48:01,grrygrrrrrrrrgrryygrrrrrrr,1660114081
