interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 03:14:57,grrGgrrrrrrrgrrGgrrrrrrr,1660068897
204820,2022-08-10 03:15:00,grrygrrrrrrrgrrygrrrrrrr,1660068900
204820,2022-08-10 03:15:16,grrrgGGGGGrrgrrrgGGGGGrr,1660068916
204820,2022-08-10 03:15:20,grrrgyyyyyrrgrrrgyyyyyrr,1660068920
204820,2022-08-10 03:16:27,grrrgrrrrrGggrrrgrrrrrGg,1660068987
204820,2022-08-10 03:16:31,grrrgrrrrryggrrrgrrrrryg,1660068991
204820,2022-08-10 03:16:47,gGGrgrrrrrrrgGGrgrrrrrrr,1660069007
204820,2022-08-10 03:16:51,gyyrgrrrrrrrgyyrgrrrrrrr,1660069011
204820,2022-08-10 03:17:38,grrGgrrrrrrrgrrGgrrrrrrr,1660069058
204820,2022-08-10 03:17:41,grrygrrrrrrrgrrygrrrrrrr,1660069061
204820,2022-08-10 03:17:56,grrrgGGGGGrrgrrrgGGGGGrr,1660069076
204820,2022-08-10 03:18:00,grrrgyyyyyrrgrrrgyyyyyrr,1660069080
204820,2022-08-10 03:19:06,grrrgrrrrrGggrrrgrrrrrGg,1660069146
204820,2022-08-10 03:19:10,grrrgrrrrryggrrrgrrrrryg,1660069150
204820,2022-08-10 03:19:26,gGGrgrrrrrrrgGGrgrrrrrrr,1660069166
204820,2022-08-10 03:19:30,gyyrgrrrrrrrgyyrgrrrrrrr,1660069170
204820,2022-08-10 03:20:17,grrGgrrrrrrrgrrGgrrrrrrr,1660069217
204820,2022-08-10 03:20:20,grrygrrrrrrrgrrygrrrrrrr,1660069220
204820,2022-08-10 03:20:36,grrrgGGGGGrrgrrrgGGGGGrr,1660069236
204820,2022-08-10 03:20:40,grrrgyyyyyrrgrrrgyyyyyrr,1660069240
204820,2022-08-10 03:21:47,grrrgrrrrrGggrrrgrrrrrGg,1660069307
204820,2022-08-10 03:21:51,grrrgrrrrryggrrrgrrrrryg,1660069311
204820,2022-08-10 03:22:06,gGGrgrrrrrrrgGGrgrrrrrrr,1660069326
204820,2022-08-10 03:22:10,gyyrgrrrrrrrgyyrgrrrrrrr,1660069330
204820,2022-08-10 03:22:57,grrGgrrrrrrrgrrGgrrrrrrr,1660069377
204820,2022-08-10 03:23:00,grrygrrrrrrrgrrygrrrrrrr,1660069380
