interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 06:45:10,grrrgrrrrrGggrrrgrrrrrGg,1660081510
204820,2022-08-10 06:45:14,grrrgrrrrryggrrrgrrrrryg,1660081514
204820,2022-08-10 06:45:43,gGGrgrrrrrrrgGGrgrrrrrrr,1660081543
204820,2022-08-10 06:45:47,gyyrgrrrrrrrgyyrgrrrrrrr,1660081547
204820,2022-08-10 06:46:35,grrGgrrrrrrrgrrGgrrrrrrr,1660081595
204820,2022-08-10 06:46:38,grrygrrrrrrrgrrygrrrrrrr,1660081598
204820,2022-08-10 06:47:03,grrrgGGGGGrrgrrrgGGGGGrr,1660081623
204820,2022-08-10 06:47:07,grrrgyyyyyrrgrrrgyyyyyrr,1660081627
204820,2022-08-10 06:48:30,grrrgrrrrrGggrrrgrrrrrGg,1660081710
204820,2022-08-10 06:48:34,grrrgrrrrryggrrrgrrrrryg,1660081714
204820,2022-08-10 06:49:03,gGGrgrrrrrrrgGGrgrrrrrrr,1660081743
204820,2022-08-10 06:49:07,gyyrgrrrrrrrgyyrgrrrrrrr,1660081747
204820,2022-08-10 06:49:54,grrGgrrrrrrrgrrGgrrrrrrr,1660081794
204820,2022-08-10 06:49:57,grrygrrrrrrrgrrygrrrrrrr,1660081797
204820,2022-08-10 06:50:22,grrrgGGGGGrrgrrrgGGGGGrr,1660081822
204820,2022-08-10 06:50:26,grrrgyyyyyrrgrrrgyyyyyrr,1660081826
204820,2022-08-10 06:51:51,grrrgrrrrrGggrrrgrrrrrGg,1660081911
204820,2022-08-10 06:51:55,grrrgrrrrryggrrrgrrrrryg,1660081915
204820,2022-08-10 06:52:23,gGGrgrrrrrrrgGGrgrrrrrrr,1660081943
204820,2022-08-10 06:52:27,gyyrgrrrrrrrgyyrgrrrrrrr,1660081947
204820,2022-08-10 06:53:14,grrGgrrrrrrrgrrGgrrrrrrr,1660081994
204820,2022-08-10 06:53:17,grrygrrrrrrrgrrygrrrrrrr,1660081997
204820,2022-08-10 06:53:42,grrrgGGGGGrrgrrrgGGGGGrr,1660082022
204820,2022-08-10 06:53:46,grrrgyyyyyrrgrrrgyyyyyrr,1660082026
204820,2022-08-10 06:55:10,grrrgrrrrrGggrrrgrrrrrGg,1660082110
204820,2022-08-10 06:55:14,grrrgrrrrryggrrrgrrrrryg,1660082114
204820,2022-08-10 06:55:43,gGGrgrrrrrrrgGGrgrrrrrrr,1660082143
204820,2022-08-10 06:55:47,gyyrgrrrrrrrgyyrgrrrrrrr,1660082147
204820,2022-08-10 06:56:34,grrGgrrrrrrrgrrGgrrrrrrr,1660082194
204820,2022-08-10 06:56:37,grrygrrrrrrrgrrygrrrrrrr,1660082197
204820,2022-08-10 06:57:02,grrrgGGGGGrrgrrrgGGGGGrr,1660082222
204820,2022-08-10 06:57:06,grrrgyyyyyrrgrrrgyyyyyrr,1660082226
204820,2022-08-10 06:58:30,grrrgrrrrrGggrrrgrrrrrGg,1660082310
204820,2022-08-10 06:58:34,grrrgrrrrryggrrrgrrrrryg,1660082314
204820,2022-08-10 06:59:03,gGGrgrrrrrrrgGGrgrrrrrrr,1660082343
204820,2022-08-10 06:59:07,gyyrgrrrrrrrgyyrgrrrrrrr,1660082347
204820,2022-08-10 06:59:54,grrGgrrrrrrrgrrGgrrrrrrr,1660082394
204820,2022-08-10 06:59:57,grrygrrrrrrrgrrygrrrrrrr,1660082397
204822,2022-08-10 06:45:09,grrrgrrrrrrGggrrrrgrrrrrGg,1660081509
204822,2022-08-10 06:45:13,grrrgrrrrrryggrrrrgrrrrryg,1660081513
204822,2022-08-10 06:45:42,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660081542
204822,2022-08-10 06:45:46,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660081546
204822,2022-08-10 06:46:32,grrGgrrrrrrrrgrrGGgrrrrrrr,1660081592
204822,2022-08-10 06:46:36,grrygrrrrrrrrgrryygrrrrrrr,1660081596
204822,2022-08-10 06:47:02,grrrgGGGGGGrrgrrrrgGGGGGrr,1660081622
204822,2022-08-10 06:47:06,grrrgyyyyyyrrgrrrrgyyyyyrr,1660081626
204822,2022-08-10 06:48:30,grrrgrrrrrrGggrrrrgrrrrrGg,1660081710
204822,2022-08-10 06:48:34,grrrgrrrrrryggrrrrgrrrrryg,1660081714
204822,2022-08-10 06:49:01,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660081741
204822,2022-08-10 06:49:05,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660081745
204822,2022-08-10 06:49:51,grrGgrrrrrrrrgrrGGgrrrrrrr,1660081791
204822,2022-08-10 06:49:55,grrygrrrrrrrrgrryygrrrrrrr,1660081795
204822,2022-08-10 06:50:22,grrrgGGGGGGrrgrrrrgGGGGGrr,1660081822
204822,2022-08-10 06:50:26,grrrgyyyyyyrrgrrrrgyyyyyrr,1660081826
204822,2022-08-10 06:51:50,grrrgrrrrrrGggrrrrgrrrrrGg,1660081910
204822,2022-08-10 06:51:54,grrrgrrrrrryggrrrrgrrrrryg,1660081914
204822,2022-08-10 06:52:22,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660081942
204822,2022-08-10 06:52:26,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660081946
204822,2022-08-10 06:53:11,grrGgrrrrrrrrgrrGGgrrrrrrr,1660081991
204822,2022-08-10 06:53:15,grrygrrrrrrrrgrryygrrrrrrr,1660081995
204822,2022-08-10 06:53:41,grrrgGGGGGGrrgrrrrgGGGGGrr,1660082021
204822,2022-08-10 06:53:45,grrrgyyyyyyrrgrrrrgyyyyyrr,1660082025
204822,2022-08-10 06:55:10,grrrgrrrrrrGggrrrrgrrrrrGg,1660082110
204822,2022-08-10 06:55:14,grrrgrrrrrryggrrrrgrrrrryg,1660082114
204822,2022-08-10 06:55:42,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660082142
204822,2022-08-10 06:55:46,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660082146
204822,2022-08-10 06:56:32,grrGgrrrrrrrrgrrGGgrrrrrrr,1660082192
204822,2022-08-10 06:56:36,grrygrrrrrrrrgrryygrrrrrrr,1660082196
204822,2022-08-10 06:57:02,grrrgGGGGGGrrgrrrrgGGGGGrr,1660082222
204822,2022-08-10 06:57:06,grrrgyyyyyyrrgrrrrgyyyyyrr,1660082226
204822,2022-08-10 06:58:29,grrrgrrrrrrGggrrrrgrrrrrGg,1660082309
204822,2022-08-10 06:58:33,grrrgrrrrrryggrrrrgrrrrryg,1660082313
204822,2022-08-10 06:59:02,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660082342
204822,2022-08-10 06:59:06,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660082346
204822,2022-08-10 06:59:52,grrGgrrrrrrrrgrrGGgrrrrrrr,1660082392
204822,2022-08-10 06:59:56,grrygrrrrrrrrgrryygrrrrrrr,1660082396
201330,2022-08-10 06:45:43,rrrrrgGGGGggrrrrrrrrrrr,1660081543
201330,2022-08-10 06:45:47,rrrrrgyyyyggrrrrrrrrrrr,1660081547
201330,2022-08-10 06:46:32,GGGGrrrrrrrgGGGGrrrrrrr,1660081592
201330,2022-08-10 06:46:36,yyyyrrrrrrrgyyyyrrrrrrr,1660081596
201330,2022-08-10 06:47:55,rrrrGgrrrrrgrrrrGgrrrrr,1660081675
201330,2022-08-10 06:47:59,rrrrygrrrrrgrrrrygrrrrr,1660081679
201330,2022-08-10 06:48:19,rrrrrrrrrrrgrrrrrrGGGGg,1660081699
201330,2022-08-10 06:48:23,rrrrrrrrrrrgrrrrrryyyyg,1660081703
201330,2022-08-10 06:49:08,rrrrrgGGGGggrrrrrrrrrrr,1660081748
201330,2022-08-10 06:49:12,rrrrrgyyyyggrrrrrrrrrrr,1660081752
201330,2022-08-10 06:49:57,GGGGrrrrrrrgGGGGrrrrrrr,1660081797
201330,2022-08-10 06:50:01,yyyyrrrrrrrgyyyyrrrrrrr,1660081801
201330,2022-08-10 06:51:21,rrrrGgrrrrrgrrrrGgrrrrr,1660081881
201330,2022-08-10 06:51:25,rrrrygrrrrrgrrrrygrrrrr,1660081885
201330,2022-08-10 06:51:44,rrrrrrrrrrrgrrrrrrGGGGg,1660081904
201330,2022-08-10 06:51:48,rrrrrrrrrrrgrrrrrryyyyg,1660081908
201330,2022-08-10 06:52:33,rrrrrgGGGGggrrrrrrrrrrr,1660081953
201330,2022-08-10 06:52:37,rrrrrgyyyyggrrrrrrrrrrr,1660081957
201330,2022-08-10 06:53:22,GGGGrrrrrrrgGGGGrrrrrrr,1660082002
201330,2022-08-10 06:53:26,yyyyrrrrrrrgyyyyrrrrrrr,1660082006
201330,2022-08-10 06:54:46,rrrrGgrrrrrgrrrrGgrrrrr,1660082086
201330,2022-08-10 06:54:50,rrrrygrrrrrgrrrrygrrrrr,1660082090
201330,2022-08-10 06:55:09,rrrrrrrrrrrgrrrrrrGGGGg,1660082109
201330,2022-08-10 06:55:13,rrrrrrrrrrrgrrrrrryyyyg,1660082113
201330,2022-08-10 06:55:58,rrrrrgGGGGggrrrrrrrrrrr,1660082158
201330,2022-08-10 06:56:02,rrrrrgyyyyggrrrrrrrrrrr,1660082162
201330,2022-08-10 06:56:46,GGGGrrrrrrrgGGGGrrrrrrr,1660082206
201330,2022-08-10 06:56:50,yyyyrrrrrrrgyyyyrrrrrrr,1660082210
201330,2022-08-10 06:58:11,rrrrGgrrrrrgrrrrGgrrrrr,1660082291
201330,2022-08-10 06:58:15,rrrrygrrrrrgrrrrygrrrrr,1660082295
201330,2022-08-10 06:58:34,rrrrrrrrrrrgrrrrrrGGGGg,1660082314
201330,2022-08-10 06:58:38,rrrrrrrrrrrgrrrrrryyyyg,1660082318
201330,2022-08-10 06:59:23,rrrrrgGGGGggrrrrrrrrrrr,1660082363
201330,2022-08-10 06:59:27,rrrrrgyyyyggrrrrrrrrrrr,1660082367
