interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 21:00:22,grrrgGGGGGrrgrrrgGGGGGrr,1660132822
204820,2022-08-10 21:00:26,grrrgyyyyyrrgrrrgyyyyyrr,1660132826
204820,2022-08-10 21:01:34,grrrgrrrrrGggrrrgrrrrrGg,1660132894
204820,2022-08-10 21:01:38,grrrgrrrrryggrrrgrrrrryg,1660132898
204820,2022-08-10 21:02:04,gGGrgrrrrrrrgGGrgrrrrrrr,1660132924
204820,2022-08-10 21:02:08,gyyrgrrrrrrrgyyrgrrrrrrr,1660132928
204820,2022-08-10 21:02:55,grrGgrrrrrrrgrrGgrrrrrrr,1660132975
204820,2022-08-10 21:02:58,grrygrrrrrrrgrrygrrrrrrr,1660132978
204820,2022-08-10 21:03:21,grrrgGGGGGrrgrrrgGGGGGrr,1660133001
204820,2022-08-10 21:03:25,grrrgyyyyyrrgrrrgyyyyyrr,1660133005
204820,2022-08-10 21:04:35,grrrgrrrrrGggrrrgrrrrrGg,1660133075
204820,2022-08-10 21:04:39,grrrgrrrrryggrrrgrrrrryg,1660133079
204820,2022-08-10 21:05:05,gGGrgrrrrrrrgGGrgrrrrrrr,1660133105
204820,2022-08-10 21:05:09,gyyrgrrrrrrrgyyrgrrrrrrr,1660133109
204820,2022-08-10 21:05:55,grrGgrrrrrrrgrrGgrrrrrrr,1660133155
204820,2022-08-10 21:05:58,grrygrrrrrrrgrrygrrrrrrr,1660133158
204820,2022-08-10 21:06:21,grrrgGGGGGrrgrrrgGGGGGrr,1660133181
204820,2022-08-10 21:06:25,grrrgyyyyyrrgrrrgyyyyyrr,1660133185
204820,2022-08-10 21:07:34,grrrgrrrrrGggrrrgrrrrrGg,1660133254
204820,2022-08-10 21:07:38,grrrgrrrrryggrrrgrrrrryg,1660133258
204820,2022-08-10 21:08:04,gGGrgrrrrrrrgGGrgrrrrrrr,1660133284
204820,2022-08-10 21:08:08,gyyrgrrrrrrrgyyrgrrrrrrr,1660133288
