interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 20:00:10,grrGgrrrrrrrgrrGgrrrrrrr,1660129210
204820,2022-08-10 20:00:13,grrygrrrrrrrgrrygrrrrrrr,1660129213
204820,2022-08-10 20:00:36,grrrgGGGGGrrgrrrgGGGGGrr,1660129236
204820,2022-08-10 20:00:40,grrrgyyyyyrrgrrrgyyyyyrr,1660129240
204820,2022-08-10 20:01:39,grrrgrrrrrGggrrrgrrrrrGg,1660129299
204820,2022-08-10 20:01:43,grrrgrrrrryggrrrgrrrrryg,1660129303
204820,2022-08-10 20:02:08,gGGrgrrrrrrrgGGrgrrrrrrr,1660129328
204820,2022-08-10 20:02:12,gyyrgrrrrrrrgyyrgrrrrrrr,1660129332
204820,2022-08-10 20:02:58,grrGgrrrrrrrgrrGgrrrrrrr,1660129378
204820,2022-08-10 20:03:01,grrygrrrrrrrgrrygrrrrrrr,1660129381
204820,2022-08-10 20:03:22,grrrgGGGGGrrgrrrgGGGGGrr,1660129402
204820,2022-08-10 20:03:26,grrrgyyyyyrrgrrrgyyyyyrr,1660129406
204820,2022-08-10 20:04:35,grrrgrrrrrGggrrrgrrrrrGg,1660129475
204820,2022-08-10 20:04:39,grrrgrrrrryggrrrgrrrrryg,1660129479
204820,2022-08-10 20:05:05,gGGrgrrrrrrrgGGrgrrrrrrr,1660129505
204820,2022-08-10 20:05:09,gyyrgrrrrrrrgyyrgrrrrrrr,1660129509
204820,2022-08-10 20:05:55,grrGgrrrrrrrgrrGgrrrrrrr,1660129555
204820,2022-08-10 20:05:58,grrygrrrrrrrgrrygrrrrrrr,1660129558
204820,2022-08-10 20:06:21,grrrgGGGGGrrgrrrgGGGGGrr,1660129581
204820,2022-08-10 20:06:25,grrrgyyyyyrrgrrrgyyyyyrr,1660129585
204820,2022-08-10 20:07:35,grrrgrrrrrGggrrrgrrrrrGg,1660129655
204820,2022-08-10 20:07:39,grrrgrrrrryggrrrgrrrrryg,1660129659
204820,2022-08-10 20:08:05,gGGrgrrrrrrrgGGrgrrrrrrr,1660129685
204820,2022-08-10 20:08:09,gyyrgrrrrrrrgyyrgrrrrrrr,1660129689
204820,2022-08-10 20:08:56,grrGgrrrrrrrgrrGgrrrrrrr,1660129736
204820,2022-08-10 20:08:59,grrygrrrrrrrgrrygrrrrrrr,1660129739
204820,2022-08-10 20:09:22,grrrgGGGGGrrgrrrgGGGGGrr,1660129762
204820,2022-08-10 20:09:26,grrrgyyyyyrrgrrrgyyyyyrr,1660129766
204820,2022-08-10 20:10:35,grrrgrrrrrGggrrrgrrrrrGg,1660129835
204820,2022-08-10 20:10:39,grrrgrrrrryggrrrgrrrrryg,1660129839
204820,2022-08-10 20:11:04,gGGrgrrrrrrrgGGrgrrrrrrr,1660129864
204820,2022-08-10 20:11:08,gyyrgrrrrrrrgyyrgrrrrrrr,1660129868
204820,2022-08-10 20:11:55,grrGgrrrrrrrgrrGgrrrrrrr,1660129915
204820,2022-08-10 20:11:58,grrygrrrrrrrgrrygrrrrrrr,1660129918
204820,2022-08-10 20:12:22,grrrgGGGGGrrgrrrgGGGGGrr,1660129942
204820,2022-08-10 20:12:26,grrrgyyyyyrrgrrrgyyyyyrr,1660129946
204820,2022-08-10 20:13:35,grrrgrrrrrGggrrrgrrrrrGg,1660130015
204820,2022-08-10 20:13:39,grrrgrrrrryggrrrgrrrrryg,1660130019
204820,2022-08-10 20:14:05,gGGrgrrrrrrrgGGrgrrrrrrr,1660130045
204820,2022-08-10 20:14:09,gyyrgrrrrrrrgyyrgrrrrrrr,1660130049
204820,2022-08-10 20:14:56,grrGgrrrrrrrgrrGgrrrrrrr,1660130096
204820,2022-08-10 20:14:59,grrygrrrrrrrgrrygrrrrrrr,1660130099
204822,2022-08-10 20:00:22,grrrgGGGGGGrrgrrrrgGGGGGrr,1660129222
204822,2022-08-10 20:00:26,grrrgyyyyyyrrgrrrrgyyyyyrr,1660129226
204822,2022-08-10 20:01:39,grrrgrrrrrrGggrrrrgrrrrrGg,1660129299
204822,2022-08-10 20:01:43,grrrgrrrrrryggrrrrgrrrrryg,1660129303
204822,2022-08-10 20:02:06,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660129326
204822,2022-08-10 20:02:10,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660129330
204822,2022-08-10 20:02:56,grrGgrrrrrrrrgrrGGgrrrrrrr,1660129376
204822,2022-08-10 20:03:00,grrygrrrrrrrrgrryygrrrrrrr,1660129380
204822,2022-08-10 20:03:21,grrrgGGGGGGrrgrrrrgGGGGGrr,1660129401
204822,2022-08-10 20:03:25,grrrgyyyyyyrrgrrrrgyyyyyrr,1660129405
204822,2022-08-10 20:04:39,grrrgrrrrrrGggrrrrgrrrrrGg,1660129479
204822,2022-08-10 20:04:43,grrrgrrrrrryggrrrrgrrrrryg,1660129483
204822,2022-08-10 20:05:07,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660129507
