interid,aringstarttime,signalstate,unix_time
204820,2022-08-10 10:59:58,grrGgrrrrrrrgrrGgrrrrrrr,1660096798
204820,2022-08-10 11:00:01,grrygrrrrrrrgrrygrrrrrrr,1660096801
204820,2022-08-10 11:00:21,grrrgGGGGGrrgrrrgGGGGGrr,1660096821
204820,2022-08-10 11:00:25,grrrgyyyyyrrgrrrgyyyyyrr,1660096825
204820,2022-08-10 11:01:38,grrrgrrrrrGggrrrgrrrrrGg,1660096898
204820,2022-08-10 11:01:42,grrrgrrrrryggrrrgrrrrryg,1660096902
204820,2022-08-10 11:02:08,gGGrgrrrrrrrgGGrgrrrrrrr,1660096928
204820,2022-08-10 11:02:12,gyyrgrrrrrrrgyyrgrrrrrrr,1660096932
204820,2022-08-10 11:02:58,grrGgrrrrrrrgrrGgrrrrrrr,1660096978
204820,2022-08-10 11:03:01,grrygrrrrrrrgrrygrrrrrrr,1660096981
204820,2022-08-10 11:03:21,grrrgGGGGGrrgrrrgGGGGGrr,1660097001
204820,2022-08-10 11:03:25,grrrgyyyyyrrgrrrgyyyyyrr,1660097005
204820,2022-08-10 11:04:37,grrrgrrrrrGggrrrgrrrrrGg,1660097077
204820,2022-08-10 11:04:41,grrrgrrrrryggrrrgrrrrryg,1660097081
204820,2022-08-10 11:05:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660097107
204820,2022-08-10 11:05:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660097111
204820,2022-08-10 11:05:59,grrGgrrrrrrrgrrGgrrrrrrr,1660097159
204820,2022-08-10 11:06:02,grrygrrrrrrrgrrygrrrrrrr,1660097162
204820,2022-08-10 11:06:22,grrrgGGGGGrrgrrrgGGGGGrr,1660097182
204820,2022-08-10 11:06:26,grrrgyyyyyrrgrrrgyyyyyrr,1660097186
204820,2022-08-10 11:07:37,grrrgrrrrrGggrrrgrrrrrGg,1660097257
204820,2022-08-10 11:07:41,grrrgrrrrryggrrrgrrrrryg,1660097261
204820,2022-08-10 11:08:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660097287
204820,2022-08-10 11:08:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660097291
204820,2022-08-10 11:08:58,grrGgrrrrrrrgrrGgrrrrrrr,1660097338
204820,2022-08-10 11:09:01,grrygrrrrrrrgrrygrrrrrrr,1660097341
204820,2022-08-10 11:09:21,grrrgGGGGGrrgrrrgGGGGGrr,1660097361
204820,2022-08-10 11:09:25,grrrgyyyyyrrgrrrgyyyyyrr,1660097365
204820,2022-08-10 11:10:37,grrrgrrrrrGggrrrgrrrrrGg,1660097437
204820,2022-08-10 11:10:41,grrrgrrrrryggrrrgrrrrryg,1660097441
204820,2022-08-10 11:11:08,gGGrgrrrrrrrgGGrgrrrrrrr,1660097468
204820,2022-08-10 11:11:12,gyyrgrrrrrrrgyyrgrrrrrrr,1660097472
204820,2022-08-10 11:11:58,grrGgrrrrrrrgrrGgrrrrrrr,1660097518
204820,2022-08-10 11:12:01,grrygrrrrrrrgrrygrrrrrrr,1660097521
204820,2022-08-10 11:12:21,grrrgGGGGGrrgrrrgGGGGGrr,1660097541
204820,2022-08-10 11:12:25,grrrgyyyyyrrgrrrgyyyyyrr,1660097545
204820,2022-08-10 11:13:37,grrrgrrrrrGggrrrgrrrrrGg,1660097617
204820,2022-08-10 11:13:41,grrrgrrrrryggrrrgrrrrryg,1660097621
204820,2022-08-10 11:14:07,gGGrgrrrrrrrgGGrgrrrrrrr,1660097647
204820,2022-08-10 11:14:11,gyyrgrrrrrrrgyyrgrrrrrrr,1660097651
204822,2022-08-10 11:00:00,grrGgrrrrrrrrgrrGGgrrrrrrr,1660096800
204822,2022-08-10 11:00:04,grrygrrrrrrrrgrryygrrrrrrr,1660096804
204822,2022-08-10 11:00:22,grrrgGGGGGGrrgrrrrgGGGGGrr,1660096822
204822,2022-08-10 11:00:26,grrrgyyyyyyrrgrrrrgyyyyyrr,1660096826
204822,2022-08-10 11:01:37,grrrgrrrrrrGggrrrrgrrrrrGg,1660096897
204822,2022-08-10 11:01:41,grrrgrrrrrryggrrrrgrrrrryg,1660096901
204822,2022-08-10 11:02:07,gGGrgrrrrrrrrgGGrrgrrrrrrr,1660096927
204822,2022-08-10 11:02:11,gyyrgrrrrrrrrgyyrrgrrrrrrr,1660096931
204822,2022-08-10 11:02:57,grrGgrrrrrrrrgrrGGgrrrrrrr,1660096977
204822,2022-08-10 11:03:01,grrygrrrrrrrrgrryygrrrrrrr,1660096981
204822,2022-08-10 11:03:23,grrrgGGGGGGrrgrrrrgGGGGGrr,1660097003
204822,2022-08-10 11:03:27,grrrgyyyyyyrrgrrrrgyyyyyrr,1660097007
